uwwState,rptMStateKey,uwwCode,uwwName,uwwLatitude,uwwLongitude,uwwLoadEnteringUWWTP,uwwCapacity,version,year
active,UK,UKENAN_AW_TP000203,OLD BUCKENHAM STW,52.47391097,1.034494565,2913,2913,7,2016
active,UK,UKENAN_AW_TP000202,ODELL STW,52.21476494,-0.56748238,3689,4950,7,2016
active,UK,UKENAN_AW_TP000201,OAKHAM STW,52.66892307,-0.709154856,10515,11877,7,2016
active,UK,UKENAN_AW_TP000200,NORWICH   STW,52.61670235,1.364266127,307302,450000,7,2016
active,UK,UKENAN_AW_TP000199,NORTH WALSHAM STW,52.82530445,1.406727182,12321,29693,7,2016
active,UK,UKENAN_AW_TP000197,NORTH HYKEHAM STW,53.18273724,-0.566535809,20792,21982,7,2016
active,UK,UKENAN_AW_TP000196,NEW HOLLAND,53.70099684,-0.370293667,5442,5734,7,2016
active,UK,UKENAN_AW_TP000195,NEWPORT STW,51.98764308,0.217273178,2764,3127,7,2016
active,UK,UKENAN_AW_TP000194,NEWMARKET STW,52.27830774,0.393485951,26964,28000,7,2016
active,UK,UKENAN_AW_TP000193,NETTLEHAM STW,53.26991205,-0.47400874,4587,4961,7,2016
active,UK,UKENAN_AW_TP000192,NEEDINGWORTH STW,52.3287125,-0.022147691,2119,2700,7,2016
active,UK,UKENAN_AW_TP000191,NEEDHAM MARKET STW,52.1524735,1.060413917,6630,6638,7,2016
active,UK,UKENAN_AW_TP000190,NECTON   STW,52.64773506,0.748494088,3239,5000,7,2016
active,UK,UKENAN_AW_TP000189,NAYLAND STW,51.97478472,0.888181375,3173,3530,7,2016
active,UK,UKENAN_AW_TP000188,NAVENBY STW,53.10711877,-0.535767876,2748,2967,7,2016
active,UK,UKENMI_ST_TP000059,COALEY STW,51.71773032,-2.354319206,19518,22000,7,2016
active,UK,UKENMI_ST_TP000060,TELFORD SOUTH   STW,52.60960533,-2.430002324,74003,100000,7,2016
active,UK,UKENMI_ST_TP000061,CODSALL STW,52.63129553,-2.173427539,13383,17000,7,2016
active,UK,UKENMI_ST_TP000062,BIRMINGHAM EAST (COLESHILL) STW,52.5200584,-1.715831214,216619,240000,7,2016
active,UK,UKENMI_ST_TP000063,COLLINGHAM STW,53.15612025,-0.765762609,2867,3500,7,2016
active,UK,UKENMI_ST_TP000064,COTGRAVE STW,52.91476656,-1.051778816,9681,12000,7,2016
active,UK,UKENMI_ST_TP000065,COTON PARK STW,52.75685672,-1.594866491,4230,6000,7,2016
active,UK,UKENMI_ST_TP000066,COUNTESTHORPE STW,52.56113766,-1.126245313,6303,7500,7,2016
active,UK,UKENMI_ST_TP000067,WOLVERHAMPTON NORTH (COVEN HEATH) STW,52.64024761,-2.133119449,27460,30000,7,2016
active,UK,UKENMI_ST_TP000068,COVENTRY  STW,52.36034278,-1.508043872,428662,430470,7,2016
active,UK,UKENMI_ST_TP000069,CRAVEN ARMS STW,52.42411324,-2.824953828,4026,10228,7,2016
active,UK,UKENMI_ST_TP000070,CRESWELL STW,53.2630002,-1.196715622,5676,9500,7,2016
active,UK,UKENMI_ST_TP000071,CROMWELL STW,53.15373161,-0.808391579,5019,5019,7,2016
active,UK,UKENMI_ST_TP000072,CROPTHORNE HEATH STW,52.10244265,-2.015136321,2709,3250,7,2016
active,UK,UKENMI_ST_TP000073,CROPWELL BISHOP STW,52.91720089,-0.976768022,3597,3500,7,2016
active,UK,UKENMI_ST_TP000074,DERBY STW,52.90641789,-1.416242326,323358,410000,7,2016
active,UK,UKENMI_ST_TP000075,DINNINGTON STW,53.36791668,-1.226304683,25099,30000,7,2016
active,UK,UKENMI_ST_TP000076,DONISTHORPE STW,52.72550166,-1.550144368,3144,3250,7,2016
active,UK,UKENMI_ST_TP000078,DROITWICH STW,52.25294853,-2.202708039,29442,50000,7,2016
active,UK,UKENMI_ST_TP000079,DUFFIELD STW,52.96862648,-1.474517456,5558,8302,7,2016
active,UK,UKENMI_ST_TP000080,DUNCHURCH STW,52.32544943,-1.308291899,2803,3250,7,2016
active,UK,UKENMI_ST_TP000081,EARL SHILTON STW,52.57172532,-1.298965467,25237,27500,7,2016
active,UK,UKENMI_ST_TP000082,EAST BRIDGFORD STW,52.98351638,-0.983990434,2068,2600,7,2016
active,UK,UKENMI_ST_TP000083,EAST LEAKE STW,52.8320902,-1.20245823,9365,9500,7,2016
active,UK,UKENMI_ST_TP000084,EAST MARKHAM STW,53.24483117,-0.873210568,3759,13000,7,2016
active,UK,UKENMI_ST_TP000085,ECCLESHALL STW,52.86399993,-2.244465477,5292,7000,7,2016
active,UK,UKENMI_ST_TP000086,EDWINSTOWE STW,53.19571621,-1.043197601,18258,19000,7,2016
active,UK,UKENMI_ST_TP000087,ELLESMERE WHARF MEADOW STW,52.90140395,-2.897178432,4322,6091,7,2016
active,UK,UKENMI_ST_TP000088,ENDON STW,53.08436002,-2.094477733,3829,4500,7,2016
active,UK,UKENMI_ST_TP000089,EPWORTH STW,53.5502834,-0.854699545,7359,7500,7,2016
active,UK,UKENMI_ST_TP000090,ETWALL STW,52.87780761,-1.607411012,3113,4500,7,2016
active,UK,UKENMI_ST_TP000091,EVESHAM STW,52.10036738,-1.955003278,25049,27500,7,2016
active,UK,UKENMI_ST_TP000092,FARNDON STW,53.05596263,-0.835768853,2476,2750,7,2016
active,UK,UKENMI_ST_TP000093,FARNSFIELD STW,53.09863446,-1.01159918,3303,3500,7,2016
active,UK,UKENMI_ST_TP000094,FLECKNEY STW,52.54539277,-1.032180545,4901,5500,7,2016
active,UK,UKENMI_ST_TP000095,FRAMPTON STW,51.77572,-2.38390622,2827,3000,7,2016
active,UK,UKENMI_ST_TP000096,FRANKTON STW,52.32118808,-1.366017607,2477,2750,7,2016
active,UK,UKENMI_ST_TP000097,FRITCHLEY STW,53.06853074,-1.461960581,2256,2400,7,2016
active,UK,UKENMI_ST_TP000098,GAINSBOROUGH STW,53.37753166,-0.774854843,25051,30000,7,2016
active,UK,UKENMI_ST_TP000099,GLOUCESTER NetheridgeSTW,51.8433571,-2.279679529,195860,210000,7,2016
active,UK,UKENMI_ST_TP000100,WALSALL SOUTH   STW,52.61505765,-1.969102888,116012,130000,7,2016
active,UK,UKENMI_ST_TP000101,GOSPEL END STW,52.54692005,-2.144633427,8984,15000,7,2016
active,UK,UKENMI_ST_TP000102,GREAT GLEN STW,52.57044425,-1.028383182,3438,4000,7,2016
active,UK,UKENMI_ST_TP000103,GRENDON STW,52.59441161,-1.594593791,6341,6500,7,2016
active,UK,UKENMI_ST_TP000104,HARBY STW,52.86870797,-0.901994742,9857,10849,7,2016
active,UK,UKENMI_ST_TP000105,HARVINGTON STW,52.1346881,-1.913476595,2354,2750,7,2016
active,UK,UKENMI_ST_TP000106,HARWORTH STW,53.42163396,-1.081623178,8235,9500,7,2016
active,UK,UKENMI_ST_TP000107,HEAGE STW,53.04972002,-1.456824369,2698,4000,7,2016
active,UK,UKENMI_ST_TP000108,HIGHLEY STW,52.44138024,-2.384521728,4321,4321,7,2016
active,UK,UKENMI_ST_TP000109,HINCKLEY STW,52.52925997,-1.390592364,45835,50000,7,2016
active,UK,UKENMI_ST_TP000110,HIXON STW,52.81840623,-1.998636769,6548,7500,7,2016
active,UK,UKENMI_ST_TP000111,HODSOCK STW,53.3718831,-1.099677674,8775,12000,7,2016
active,UK,UKENMI_ST_TP000112,HONEYBOURNE STW,52.08678659,-1.84351607,4462,5500,7,2016
active,UK,UKENMI_ST_TP000113,HURLEY STW,52.56655675,-1.655780974,3235,3500,7,2016
active,UK,UKENMI_ST_TP000114,HUTHWAITE STW,53.11876117,-1.30235476,6124,6500,7,2016
active,UK,UKENMI_ST_TP000115,IBSTOCK STW,52.67796396,-1.410564308,7703,8500,7,2016
active,UK,UKENMI_ST_TP000151,MELBOURNE STW,52.82544379,-1.420577727,5195,5500,7,2016
active,UK,UKENMI_ST_TP000152,MELTON MOWBRAY STW,52.75715034,-0.912507011,69799,80000,7,2016
active,UK,UKENMI_ST_TP000153,MERIDEN STW,52.43322912,-1.653583833,2853,3250,7,2016
active,UK,UKENMI_ST_TP000154,HEANOR   STW,53.01163748,-1.32120823,32970,37500,7,2016
active,UK,UKENMI_ST_TP000155,MILTON STW,52.84109616,-1.524158644,17044,17754,7,2016
active,UK,UKENMI_ST_TP000156,BIRMINGHAM & BLACK COUNTRY NO. 1 (MINWORTH) STW,52.52882775,-1.758227208,1766714,1900000,7,2016
active,UK,UKENMI_ST_TP000157,MUCH WENLOCK STW,52.60273689,-2.547614933,2242,2400,7,2016
active,UK,UKENMI_ST_TP000158,NEWARK STW,53.09368843,-0.805481105,51027,80000,7,2016
active,UK,UKENMI_ST_TP000159,NEWENT STW,51.93249983,-2.390770627,8876,9522,7,2016
active,UK,UKENMI_ST_TP000160,NEWTHORPE STW,52.9971507,-1.289564869,48151,60000,7,2016
active,UK,UKENMI_ST_TP000162,NORTON GREEN STW,52.37067851,-1.730596226,10303,11000,7,2016
active,UK,UKENMI_ST_TP000163,NOTTINGHAM STW,52.97344404,-1.037539461,611333,650000,7,2016
active,UK,UKENMI_ST_TP000164,NUNEATON STW,52.55974068,-1.507587911,96892,110000,7,2016
active,UK,UKENMI_ST_TP000165,OADBY STW,52.59434528,-1.094878321,20227,23000,7,2016
active,UK,UKENMI_ST_TP000166,OSWESTRY DRENEWYDD STW,52.86645765,-3.01693235,6912,10000,7,2016
active,UK,UKENMI_ST_TP000167,OSWESTRY (Mile Oak) STW,52.83706439,-3.037325578,25336,25960,7,2016
active,UK,UKENMI_ST_TP000168,PACKINGTON STW,52.72300828,-1.46888535,17716,40000,7,2016
active,UK,UKENMI_ST_TP000169,PENKRIDGE STW,52.74474473,-2.094035363,14244,16000,7,2016
active,UK,UKENMI_ST_TP000170,PERSHORE   STW,52.10463922,-2.11049076,10769,12000,7,2016
active,UK,UKENMI_ST_TP000171,STONE (Pirehill STW),52.89203703,-2.139390818,18474,20000,7,2016
active,UK,UKENMI_ST_TP000172,POLESWORTH STW,52.6193436,-1.603521642,9155,11000,7,2016
active,UK,UKENMI_ST_TP000173,POWICK NEW STW,52.15338872,-2.222717404,11651,12000,7,2016
active,UK,UKENMI_ST_TP000174,RADCLIFFE ON TRENT STW,52.93449859,-1.046140257,8480,10000,7,2016
active,UK,UKENMI_ST_TP000175,RAINWORTH STW,53.12663172,-1.10779881,22350,32500,7,2016
active,UK,UKENMI_ST_TP000176,BIRMINGHAM & BLACK COUNTRY NO. 3 (WILLENHALL) STW,52.54115828,-1.958685628,111416,210000,7,2016
active,UK,UKENMI_ST_TP000177,REDDITCH PRIEST BRIDGE STW,52.23667015,-2.012268866,15234,93456,7,2016
active,UK,UKENMI_ST_TP000178,RETFORD STW,53.33736199,-0.95577819,25901,27500,7,2016
active,UK,UKENMI_ST_TP000179,RIPLEY STW,53.05758148,-1.427183096,8606,9004,7,2016
active,UK,UKENMI_ST_TP000180,STOURBRIDGE & HALESOWEN   STW,52.45218923,-2.19155684,262768,290000,7,2016
active,UK,UKENMI_ST_TP000181,ROWINGTON STW,52.32419453,-1.728530729,2402,3000,7,2016
active,UK,UKENMI_ST_TP000182,RUGBY NEWBOLD STW,52.38297007,-1.275364976,107316,115290,7,2016
active,UK,UKENMI_ST_TP000183,RUGELEY STW,52.78001171,-1.952234993,24800,27500,7,2016
active,UK,UKENMI_ST_TP000184,TELFORD   STW,52.71956728,-2.574394132,117807,117807,7,2016
active,UK,UKENMI_ST_TP000185,SCARCLIFFE STW,53.21058788,-1.251002363,1303,3000,7,2016
active,UK,UKENMI_ST_TP000186,SCUNTHORPE STW,53.54328924,-0.681788656,127167,135019,7,2016
active,UK,UKENMI_ST_TP000187,SHARDLOW STW,52.87168585,-1.32519169,4652,9000,7,2016
active,UK,UKENMI_ST_TP000188,SHAWBURY STW,52.79146722,-2.64755973,3043,3043,7,2016
active,UK,UKENMI_ST_TP000189,SHENSTONE STW,52.63569694,-1.823526974,3714,4500,7,2016
active,UK,UKENMI_ST_TP000190,SHEPSHED STW,52.7825599,-1.272899348,13988,16000,7,2016
active,UK,UKENMI_ST_TP000191,SHIFNAL STW,52.64985846,-2.383836646,7122,8000,7,2016
active,UK,UKENMI_ST_TP000192,SHIPSTON  STW,52.06746193,-1.611924814,7220,8000,7,2016
active,UK,UKENMI_ST_TP000193,SHIREBROOK STW,53.20002692,-1.201336165,14768,19000,7,2016
active,UK,UKENMI_ST_TP000194,SHREWSBURY STW,52.71772721,-2.71441831,104709,105766,7,2016
active,UK,UKENMI_ST_TP000195,SKEGBY STW,53.15061155,-1.262363474,10264,12000,7,2016
active,UK,UKENMI_ST_TP000196,SLADE HOOTON STW,53.39308085,-1.211863507,5678,8000,7,2016
active,UK,UKENMI_ST_TP000197,SNARROWS STW,52.76228293,-1.357707568,45868,45868,7,2016
active,UK,UKENMI_ST_TP000198,SOUTH NORMANTON STW,53.11443322,-1.331408794,7336,7500,7,2016
active,UK,UKENMI_ST_TP000199,SPERNAL   STW,52.26178046,-1.87748018,93456,93456,7,2016
active,UK,UKENMI_ST_TP000201,STANTON   STW,52.78585539,-1.638930792,36737,36765,7,2016
active,UK,UKENMI_ST_TP000202,STAPLEFORD STW,52.91770583,-1.278223616,27785,32500,7,2016
active,UK,UKENMI_ST_TP000203,STAUNTON PITTS MILL STW,51.95269222,-2.312953822,3100,3250,7,2016
active,UK,UKENMI_ST_TP000204,STOKE PRIOR STW,52.29758672,-2.09469517,3823,4500,7,2016
active,UK,UKENMI_ST_TP000205,STONEY STANTON STW,52.55161334,-1.258875377,12375,14000,7,2016
active,UK,UKENMI_ST_TP000206,STRATFORD  STW,52.17533677,-1.738356967,34203,80000,7,2016
active,UK,UKENMI_ST_TP000207,STOKE ON TRENT (STRONGFORD) STW,52.94870061,-2.182733337,358863,400000,7,2016
active,UK,UKENMI_ST_TP000208,STROUD STW,51.7423191,-2.307151804,79408,100000,7,2016
active,UK,UKENMI_ST_TP000209,LEDBURY STW,52.03078479,-2.437396743,10392,13000,7,2016
active,UK,UKENMI_ST_TP000210,SUTTON IN ASHFIELD STW,53.13284052,-1.224239869,32219,35000,7,2016
active,UK,UKENMI_ST_TP000211,SWANWICK STW,53.06626854,-1.402294971,6635,7500,7,2016
active,UK,UKENMI_ST_TP000212,TAMWORTH STW,52.65825828,-1.727059734,99332,110000,7,2016
active,UK,UKENMI_ST_TP000213,TENBURY STW,52.31353198,-2.583789525,19592,25000,7,2016
active,UK,UKENMI_ST_TP000214,TEWKESBURY STW,51.9850763,-2.174410637,26525,27500,7,2016
active,UK,UKENMI_ST_TP000215,TICKHILL STW,53.43628087,-1.09274787,5203,6500,7,2016
active,UK,UKENMI_ST_TP000216,TOTON STW,52.89755003,-1.2461515,65975,80000,7,2016
active,UK,UKENMI_ST_TP000217,WOLVERHAMPTON WEST (TRESCOTT) STW,52.57629867,-2.215560801,32460,37500,7,2016
active,UK,UKENMI_ST_TP000218,UPTON ON SEVERN STW,52.06546726,-2.219507541,2671,3500,7,2016
active,UK,UKENMI_ST_TP000219,UTTOXETER STW,52.90675908,-1.84355746,21004,27500,7,2016
active,UK,UKENMI_ST_TP000220,WALKERINGHAM STW,53.4284892,-0.818392084,4664,4750,7,2016
active,UK,UKENMI_ST_TP000221,WALSALL NORTH   STW,52.63267064,-1.948996212,23417,27500,7,2016
active,UK,UKENMI_ST_TP000222,LEICESTER   STW,52.70103424,-1.115759684,641315,700000,7,2016
active,UK,UKENMI_ST_TP000223,WARMSWORTH STW,53.49293887,-1.170974722,10865,14000,7,2016
active,UK,UKENMI_ST_TP000224,WARSOP STW,53.21451031,-1.127239398,12226,15000,7,2016
active,UK,UKENMI_ST_TP000225,WARWICK  STW,52.26349614,-1.597469596,120540,130148,7,2016
active,UK,UKENMI_ST_TP000226,WELLESBOURNE STW,52.19851639,-1.603616186,6467,7500,7,2016
active,UK,UKENMI_ST_TP000228,WEM STW,52.8529168,-2.716933996,6073,6500,7,2016
active,UK,UKENMI_ST_TP000229,WESTWOOD BROOK STW,53.13209981,-1.373283306,7279,10000,7,2016
active,UK,UKENMI_ST_TP000230,WHEATON ASTON STW,52.71087658,-2.214596245,2293,3250,7,2016
active,UK,UKENMI_ST_TP000231,WHETSTONE STW,52.58016016,-1.184161559,25511,30000,7,2016
active,UK,UKENMI_ST_TP000232,WHITWELL STW,53.27785236,-1.199736676,3668,6000,7,2016
active,UK,UKENMI_ST_TP000233,WIGSTON STW,52.56885821,-1.124764041,26180,47500,7,2016
active,UK,UKENMI_ST_TP000235,WINCHCOMBE STW,51.95507921,-1.95703951,4485,5500,7,2016
active,UK,UKENMI_ST_TP000236,WIRKSWORTH STW,53.06665741,-1.576895043,6170,7000,7,2016
active,UK,UKENMI_ST_TP000237,WOLSTON STW,52.36973019,-1.41737611,5732,6500,7,2016
active,UK,UKENMI_ST_TP000239,WOOD EATON STW,52.76728941,-2.236512344,4510,5500,7,2016
active,UK,UKENMI_ST_TP000240,WOOTTON WAWEN STW,52.25912704,-1.782696432,4451,4750,7,2016
active,UK,UKENMI_ST_TP000241,WORCESTER STW,52.17873488,-2.22635403,122193,130000,7,2016
active,UK,UKENMI_ST_TP000242,WORKSOP STW,53.30319188,-1.08581636,59483,100000,7,2016
active,UK,UKENMI_ST_TP000243,WORTHINGTON STW,52.78729029,-1.395002287,2928,3000,7,2016
active,UK,UKENMI_ST_TP000245,ARMTHORPE STW,53.53215812,-1.0312572,15163,16000,7,2016
active,UK,UKENMI_ST_TP000246,BELBROUGHTON STW,52.38547368,-2.132937669,2128,2200,7,2016
active,UK,UKENMI_ST_TP000247,BROMSGROVE STW,52.31316242,-2.060403812,60793,60793,7,2016
active,UK,UKENMI_ST_TP000248,BROUGHTON ASTLEY STW,52.54808188,-1.226785938,10932,11000,7,2016
active,UK,UKENMI_ST_TP000249,COLWALL STW,52.08437054,-2.385529626,2247,3000,7,2016
active,UK,UKENMI_ST_TP000250,CROWLE   STW,53.60429632,-0.84432232,4775,4775,7,2016
active,UK,UKENMI_ST_TP000251,EDGMOND STW,52.77390232,-2.439476986,2634,2750,7,2016
active,UK,UKENMI_ST_TP000252,FORD STW,52.72453242,-2.866742419,2370,2600,7,2016
active,UK,UKENMI_ST_TP000253,FROGHALL STW,53.01985044,-1.962854569,3218,3500,7,2016
active,UK,UKENMI_ST_TP000255,HAXEY STW,53.47846036,-0.845182302,5737,5737,7,2016
active,UK,UKENMI_ST_TP000256,CHELTENHAM STW,51.92217731,-2.147847276,138058,138058,7,2016
active,UK,UKENMI_ST_TP000257,KEYWORTH STW,52.86661712,-1.102593472,7125,12000,7,2016
active,UK,UKENMI_ST_TP000258,KINOULTON STW,52.87036758,-0.977127314,2163,2236,7,2016
active,UK,UKENMI_ST_TP000259,LOGGERHEADS VILLAGE STW,52.92193132,-2.396205665,2818,3000,7,2016
active,UK,UKENMI_ST_TP000260,LONGHOPE STW,51.85864993,-2.450680491,3660,4000,7,2016
active,UK,UKENMI_ST_TP000261,MINSTERLEY STW,52.64727452,-2.930544167,2524,8000,7,2016
active,UK,UKENMI_ST_TP000262,NEWBOLD VERDON STW,52.62344352,-1.350877451,3478,4000,7,2016
active,UK,UKENMI_ST_TP000263,NEWPORT STW,52.77010993,-2.393046275,13064,14162,7,2016
active,UK,UKENMI_ST_TP000264,OVERSEAL STW,52.73105816,-1.569782719,2417,2600,7,2016
active,UK,UKENMI_ST_TP000266,PINXTON STW,53.08136008,-1.332667544,9194,19000,7,2016
active,UK,UKENMI_ST_TP000267,PONTESBURY STW,52.65353039,-2.888546013,2079,2200,7,2016
active,UK,UKENMI_ST_TP000268,PREES HIGHER HEATH STW,52.91084105,-2.63223898,2439,4000,7,2016
active,UK,UKENMI_ST_TP000269,PYE BRIDGE STW,53.06856716,-1.343759967,8894,9091,7,2016
active,UK,UKENMI_ST_TP000270,RAVENSTONE STW,52.7144892,-1.415993638,2313,2600,7,2016
active,UK,UKENMI_ST_TP000271,WEST BURTON STW,53.36879581,-0.790886682,2070,3000,7,2016
active,UK,UKENMI_ST_TP000272,SCOTTER STW,53.48936979,-0.658892764,3547,3547,7,2016
active,UK,UKENMI_ST_TP000274,SOUTHWELL STW,53.06599135,-0.917281692,10045,11000,7,2016
active,UK,UKENMI_ST_TP000275,STOKE HEATH STW,52.86212162,-2.52042745,2525,2750,7,2016
active,UK,UKENMI_ST_TP000276,TIDESWELL STW,53.26719103,-1.770280648,2052,2600,7,2016
active,UK,UKENMI_ST_TP000277,WALTHAM STW,52.82130467,-0.824092649,2013,2400,7,2016
active,UK,UKENMI_ST_TP000278,"SUTTON BONINGTON STW, FE""",52.83147882,-1.260802474,2375,2375,7,2016
active,UK,UKENMI_ST_TP000279,AMBERGATE STW,53.06039514,-1.471910007,1942,1942,7,2016
active,UK,UKENMI_ST_TP000280,ALVELEY STW,52.46313692,-2.355568691,1672,1815,7,2016
active,UK,UKENMI_ST_TP000281,PANT PLAS CERRIG STW,52.7864,-3.07967,2326,2326,7,2016
active,UK,UKENMI_ST_TP000282,ALTON STW,52.98088308,-1.890652734,1633,1657,7,2016
active,UK,UKENMI_ST_TP000283,FINDERN STW,52.86835553,-1.529505671,1710,1767,7,2016
active,UK,UKENMI_ST_TP000284,ALTHORPE STW,53.59145825,-0.73906322,1995,1995,7,2016
active,UK,UKENMI_ST_TP000290,BRADWELL STW,53.33668215,-1.73116277,4342,4505,7,2016
active,UK,UKENMI_ST_TP000291,HATHERSAGE STW,53.32199048,-1.646735359,1773,1803,7,2016
active,UK,UKENMI_ST_TP000292,WYCHBOLD STW,52.29018658,-2.124881184,1641,1671,7,2016
active,UK,UKENMI_ST_TP000293,RAMPTON STW,53.289751,-0.797755,2081,2081,7,2016
active,UK,UKENMI_YW_TP000001,BALBY STW,53.50389424,-1.143924052,18592,18592,7,2016
active,UK,UKENMI_YW_TP000167,HMP LINDHOLME & MOORLAND,53.55555456,-0.981345054,2535,2535,7,2016
active,UK,UKENNE_NU_TP000001,ALNWICK STW,55.41231292,-1.679359391,8707,8707,7,2016
active,UK,UKENNE_NU_TP000002,AMBLE STW,55.32323485,-1.580321871,7614,29854,7,2016
active,UK,UKENNE_NU_TP000003,NEWTON   STW,54.60381884,-1.562361638,60502,74848,7,2016
active,UK,UKENNE_NU_TP000004,DURHAM (BARKERS HAUGH) STW,54.78383048,-1.564619723,35138,35138,7,2016
active,UK,UKENNE_NU_TP000005,BARNARD CASTLE STW,54.53834851,-1.918071037,9504,10892,7,2016
active,UK,UKENNE_NU_TP000006,BEAR PARK   STW,54.78283391,-1.615473976,2152,2283,7,2016
active,UK,UKENNE_NU_TP000007,DURHAM (BELMONT) STW,54.80095644,-1.530213753,9285,34627,7,2016
active,UK,UKENNE_NU_TP000008,BERWICK STW,55.76539997,-2.033460684,16770,28542,7,2016
active,UK,UKENNE_NU_TP000009,BILLINGHAM STW,54.62445112,-1.259036822,33117,45177,7,2016
active,UK,UKENNE_NU_TP000010,BLYTH STW,55.13366599,-1.539806181,37532,38001,7,2016
active,UK,UKENNE_NU_TP000011,BOWBURN   STW,54.72709584,-1.532620596,9150,11000,7,2016
active,UK,UKENNE_NU_TP000012,MIDDLESBOROUGH   STW,54.60887353,-1.132672953,399044,568783,7,2016
active,UK,UKENNE_NU_TP000013,BROOMHAUGH STW,54.95264797,-1.957829618,7103,7116,7,2016
active,UK,UKENNE_NU_TP000014,DURHAM (BROWNEY) STW,54.74171276,-1.599243259,20631,22322,7,2016
active,UK,UKENNE_NU_TP000015,CAMBOIS STW,55.15673582,-1.540513802,29411,30132,7,2016
active,UK,UKENNE_NU_TP000016,CARLTON & REDMARSHALL STW,54.59380668,-1.406001753,2641,2641,7,2016
active,UK,UKENNE_NU_TP000017,CHESTER-LE-STREET STW,54.85931421,-1.563807573,32262,32581,7,2016
active,UK,UKENNE_NU_TP000018,Ferryhill (CHILTON LANE STW),54.66728362,-1.519663293,3274,3450,7,2016
active,UK,UKENNE_NU_TP000019,CONSETT STW,54.88903082,-1.850641689,40800,50000,7,2016
active,UK,UKENNE_NU_TP000020,CRAMLINGTON STW,55.11090211,-1.581608129,45918,45918,7,2016
active,UK,UKENNE_NU_TP000021,TANFIELD   STW,54.8925169,-1.695969929,18390,18390,7,2016
active,UK,UKENNE_NU_TP000022,ESH WINNING STW,54.77459613,-1.688614914,4729,5096,7,2016
active,UK,UKENNE_NU_TP000023,FELTON STW,55.30004619,-1.7007396,2654,2654,7,2016
active,UK,UKENNE_NU_TP000024,FISHBURN STW,54.67913118,-1.452525044,2723,2723,7,2016
active,UK,UKENNE_NU_TP000025,GREAT AYTON STW,54.48017069,-1.157159362,4638,4897,7,2016
active,UK,UKENNE_NU_TP000026,HAGGERSTON CASTLE CARAVAN PARK STW,55.68497012,-1.933194249,2015,2053,7,2016
active,UK,UKENNE_NU_TP000027,HALTWHISTLE STW,54.96729746,-2.444676307,3698,3859,7,2016
active,UK,UKENNE_NU_TP000028,HENDON STW,54.89813905,-1.361303384,199270,275000,7,2016
active,UK,UKENNE_NU_TP000029,HEXHAM STW,54.97275634,-2.082156945,14500,29741,7,2016
active,UK,UKENNE_NU_TP000030,HORDEN AND PETERLEE STW,54.77666298,-1.315956809,83120,101912,7,2016
active,UK,UKENNE_NU_TP000031,NEWCASTLE  (Howdon) STW,54.99106911,-1.476421702,1003785,1003785,7,2016
active,UK,UKENNE_NU_TP000032,STANLEY   STW,54.85875377,-1.671299489,14756,18650,7,2016
active,UK,UKENNE_NU_TP000033,KELLOE STW,54.71608422,-1.476864396,2186,2186,7,2016
active,UK,UKENNE_NU_TP000034,KNITSLEY STW,54.82849106,-1.806968887,5460,5460,7,2016
active,UK,UKENNE_NU_TP000035,LANCHESTER STW,54.81486655,-1.730786333,5447,5447,7,2016
active,UK,UKENNE_NU_TP000036,ROWLANDS GILL   STW,54.92513262,-1.732235881,13271,14032,7,2016
active,UK,UKENNE_NU_TP000037,LOW WADSWORTH STW,54.67307672,-1.726870479,16558,16558,7,2016
active,UK,UKENNE_NU_TP000038,LYNEMOUTH STW,55.21135187,-1.528539022,6494,9270,7,2016
active,UK,UKENNE_NU_TP000039,MARSKE AND REDCAR   STW,54.59681769,-1.040385802,90406,100000,7,2016
active,UK,UKENNE_NU_TP000040,MORPETH STW,55.17238139,-1.675006254,17426,19494,7,2016
active,UK,UKENNE_NU_TP000041,NEWBIGGIN STW,55.17151712,-1.52163019,35182,38487,7,2016
active,UK,UKENNE_NU_TP000042,ROTHBURY STW,55.30485539,-1.889726385,2080,2093,7,2016
active,UK,UKENNE_NU_TP000043,SACRISTON STW,54.82534523,-1.6170939,5334,5334,7,2016
active,UK,UKENNE_NU_TP000044,SEAHAM STW,54.82410667,-1.331031351,36543,40076,7,2016
active,UK,UKENNE_NU_TP000045,SEAHOUSES STW,55.58445898,-1.641313778,2885,11246,7,2016
active,UK,UKENNE_NU_TP000046,HARTLEPOOL   STW,54.64130404,-1.195976703,119725,181792,7,2016
active,UK,UKENNE_NU_TP000047,SEDGEFIELD STW,54.64494112,-1.443686777,4585,6000,7,2016
active,UK,UKENNE_NU_TP000048,HOUGHTON-LE-SPRING   STW,54.85098719,-1.501598444,51589,51589,7,2016
active,UK,UKENNE_NU_TP000049,SHERBURN STW,54.77040974,-1.509427937,5323,5323,7,2016
active,UK,UKENNE_NU_TP000050,STOKESLEY STW,54.46247258,-1.197787915,8014,10076,7,2016
active,UK,UKENNE_NU_TP000051,DARLINGTON   STW,54.49828568,-1.554996908,106517,106517,7,2016
active,UK,UKENNE_NU_TP000052,TRIMDON VILLAGE STW,54.70131604,-1.393260292,4715,6431,7,2016
active,UK,UKENNE_NU_TP000053,SPENNYMOOR   STW,54.71300178,-1.613495799,21795,22511,7,2016
active,UK,UKENNE_NU_TP000054,BISHOP AUCKLAND   STW,54.67887463,-1.683143673,40457,45009,7,2016
