"rcaID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
1632,"ES",106,"ESRI585","EMBALSE DE VALMAYOR",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1633,"ES",106,"ESRI586","EMBALSE DE SAN JUAN",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1634,"ES",106,"ESRI587","EMBALSE DE PICADAS",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1635,"ES",106,"ESRI588","EMBALSE DE EL PARDO",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1636,"ES",106,"ESRI589","EMBALSE DE ARGOS",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1637,"ES",106,"ESRI590","EMBALSE DE ULLIVARRI",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1638,"ES",106,"ESRI591","EMBALSE DE URRUNAGA",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1639,"ES",106,"ESRI592","EMBALSE DE LOS HURONES",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1640,"ES",106,"ESRI593","EMBALSE DE BORNOS",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1641,"ES",106,"ESRI594","EMBALSE DE ARCOS",101,,,False,False,False,25/10/2005,False,True,False,False,"",False,False,False,False,,False
1642,"ES",106,"ESRI595","EMBALSE DE BEAS",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1643,"ES",106,"ESRI596","EMBALSE DE GUADALHORCE",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1644,"ES",106,"ESRI597","EMBALSE DE GUADALTEBA",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1645,"ES",106,"ESRI598","LA MUGA. EMBALSE DE BOADELLA",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1646,"ES",106,"ESRI599","EL TER. EMBALSE DE SAU",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1647,"ES",106,"ESRI600","EMBALSE DE SUSQUEDA",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1648,"ES",106,"ESRI601","EL LLOBREGAT. EMBALSE DE LA BAELLS",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1649,"ES",106,"ESRI602","EL LLOBREGAT. EMBALSE DE LA LLOSA DEL CAVALL",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1650,"ES",106,"ESRI603","EL LLOBREGAT. EMBALSE DE SANT PON�A",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1651,"ES",106,"ESRI604","EL FOIX. EMBALSE DEL FOIX",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1652,"ES",106,"ESRI605","EMBALSE DE GORCH-BLAU",101,,,False,False,False,29/05/2003,False,False,True,False,"75/440/CEE NITRATOS",False,False,False,False,,False
1653,"ES",106,"ESRI606","EMBALSE DE CUBER",101,,,False,False,False,29/05/2003,False,False,True,False,"75/440/CEE NITRATOS",False,False,False,False,,False
1654,"ES",106,"ESRI607","EMBALSE DE IBAI-EDER",101,,,False,False,False,15/09/2004,False,False,True,False," ",False,False,False,False,,False
1655,"ES",106,"ESRI608","EMBALSE DE URKULU",101,,,False,False,False,15/09/2004,False,False,True,False," ",False,False,False,False,,False
1656,"ES",106,"ESRI609","EMBALSE DE AIXOLA",101,,,False,False,False,15/09/2004,False,False,True,False," ",False,False,False,False,,False
1657,"ES",106,"ESRI610","EMBALSE DE BARRENDIOLA",101,,,False,False,False,15/09/2004,False,False,True,False," ",False,False,False,False,,False
1658,"ES",106,"ESRI611","EMBALSE DE EL MILAGRO",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1659,"ES",106,"ESRI612","EMBALSE DE CHARCO DEL CURA (PUENTE NUEVO)",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1660,"ES",106,"ESRI613","EMBALSE DE ALCORA",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1661,"ES",106,"ESRI614","EMBALSE DE ESPINAR",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1662,"ES",106,"ESRI615","EMBALSE DE TEJO",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1663,"ES",106,"ESRI616","EMBALSE DE FUENTES CLARAS",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1664,"ES",106,"ESRI617","EMBALSE DE LAS COGOTAS O CASTRO DE LAS COGOTAS",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1665,"ES",106,"ESRI618","EMBALSE DE BALAGUER",101,,,False,False,False,10/07/2006,False,True,False,False," ",False,False,False,False,,False
1666,"ES",106,"ESRI619","EMBALSE DE ZALAMEA",101,,,False,False,False,28/07/2006,False,True,False,False," ",False,False,False,False,,False
1667,"ES",106,"ESRI668","LA PRESA DE LA ENCANTADORA",101,,,False,False,False,04/02/2004,False,False,True,False," ",False,False,False,False,,False
1668,"ES",106,"ESRI821","EL TER. EMBALSE DE PASTERAL",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1669,"ES",106,"ESRI988","EL GAIA EMBALSE DE CATLLAR",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1670,"ES",106,"ESRI999","RIUDECANYES. EMBALSE DE RIUDECANYES",101,,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1671,"FR",106,"FR_SA_TW_01213","AP-Les eaux littorales du bassin Artois-Picardie",96,,,False,False,False,12/01/2006,True,True,False,False,"",False,False,False,False,01/01/2007,True
1672,"FR",106,"FR_SA_RI_01214","AP-Les fleuves c�tiers du bassin Artois-Picardie",96,,,False,False,False,12/01/2006,True,True,False,False,"",False,False,False,False,01/01/2007,True
1673,"FR",106,"FR_SA_RI_01215","AP-La Lys",101,,,False,False,False,12/01/2006,True,True,False,False,"",False,False,False,False,,False
1674,"FR",106,"FR_SA_RI_01216","AP-Escaut, Scarpe, De�le, Sens�e, Marque et Sambre",101,,,False,False,False,12/01/2006,True,True,False,False,"",False,False,False,False,,False
1675,"FR",106,"FR_SA_RI_02019","RM-La Meuse",96,,,False,False,False,23/11/1994,True,True,False,False,"",False,False,False,False,01/01/2005,True
1676,"FR",106,"FR_SA_RI_02020","RM-La Moselle",96,,,False,False,False,23/11/1994,True,True,False,False,"",False,False,False,False,01/01/2005,True
1677,"FR",106,"FR_SA_RI_02021","RM-Le Rhin",96,,,False,False,False,23/11/1994,True,True,False,False,"",False,False,False,False,01/01/2005,True
1678,"FR",106,"FR_SA_RI_02022","RM-La Sarre",96,,,False,False,False,23/11/1994,True,True,False,False,"",False,False,False,False,01/01/2005,True
1679,"FR",106,"FR_SA_TW_03201","SN-Les masses d'eaux littorales de la Manche Ouest et Nord",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1680,"FR",106,"FR_SA_RI_04209","LB-Rade de Lorient et son BV",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,01/01/2008,True
1681,"FR",106,"FR_SA_RI_04210","LB-C�tiers entre Blavet et Golfe du Morbihan",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1682,"FR",106,"FR_SA_RI_04211","LB-C�tiers entre Golfe du Morbihan et Vilaine",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,01/01/2008,True
1683,"FR",106,"FR_SA_RI_04212","LB-C�tiers entre Vilaine et Loire",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1684,"FR",106,"FR_SA_RI_04213","LB-La Loire aval",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1685,"FR",106,"FR_SA_RI_04214","LB-C�tiers vend�ens",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1686,"FR",106,"FR_SA_TW_04215","LB-Baie de la Vilaine",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1687,"FR",106,"FR_SA_TW_04216","LB-Eaux littorales bretonnes",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1688,"FR",106,"FR_SA_RI_04217","LB-La Loire amont",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,True
1689,"FR",106,"FR_SA_RI_04218","LB-La Vilaine",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,True
1690,"FR",106,"FR_SA_RI_04219","LB-Le Cher",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1691,"FR",106,"FR_SA_RI_04220","LB-L'Indre",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1692,"FR",106,"FR_SA_RI_04221","LB-La Rance",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1693,"FR",106,"FR_SA_RI_04222","LB-La Loire moyenne",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1694,"FR",106,"FR_SA_RI_05001","AG-La Rhue amont",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1695,"FR",106,"FR_SA_RI_05002","AG-L'Hers mort",96,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,01/01/2008,True
1696,"FR",106,"FR_SA_RI_05003","AG-Les cours d'eau gascons",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1697,"FR",106,"FR_SA_RI_05004","AG-La rive droite de la Garonne niveau Marmande",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1698,"FR",106,"FR_SA_RI_05005","AG-La C�re amont",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1699,"FR",106,"FR_SA_RI_05006","AG-La Dordogne amont",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1700,"FR",106,"FR_SA_RI_05007","AG-L'Isle moyenne",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1701,"FR",106,"FR_SA_RI_05008","AG-La Charente amont",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1702,"FR",106,"FR_SA_RI_05009","AG-Le Bassin d'Arcachon, les lacs et �tangs littoraux",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1703,"FR",106,"FR_SA_RI_05010","AG-La rive gauche de l'Adour",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1704,"FR",106,"FR_SA_RI_05011","AG-L'Aveyron",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1705,"FR",106,"FR_SA_RI_05012","AG-Les lacs du Haut Ago�t",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1706,"FR",106,"FR_SA_RI_05013","AG-L'Arros",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1707,"FR",106,"FR_SA_RI_05014","AG-Le Lot aval",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1708,"FR",106,"FR_SA_RI_05015","AG-Rive droite de la Garonne niveau Agen",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1709,"FR",106,"FR_SA_RI_05016","AG-Le Tarn aval",101,,,False,False,False,23/11/1994,False,True,False,False,"",False,False,False,False,,False
1710,"FR",106,"FR_SA_RI_05116","AG-Le Tarn moyen",101,,,False,False,False,31/08/1999,False,True,False,False,"",False,False,False,False,,False
1711,"FR",106,"FR_SA_RI_06225","RMC-Les �tangs Palavasiens et d�Or",101,,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,,False
1712,"FR",106,"FR_SA_RI_06226","RMC-L��tang de Berre",96,,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,01/01/2006,True
1713,"FR",106,"FR_SA_RI_06227","RMC-Le Vistre",96,1671,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,01/01/2008,True
1714,"FR",106,"FR_SA_RI_06228","RMC-L��tang de Thau",101,,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,,False
1715,"FR",106,"FR_SA_RI_06229","RMC-La Sa�ne et le Doubs",96,,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,01/01/2007,True
1716,"FR",106,"FR_SA_RI_06230","RMC-Le Lac L�man",101,,,False,False,False,22/12/2005,True,True,False,False,"",False,False,False,False,,False
1717,"FR",106,"FR_SA_CA_10102","Le millieu marin cotier Ouest de la R�union",101,,,False,False,False,31/08/1999,True,True,False,False,"",False,False,False,False,,False
1718,"FR",106,"FR_SA_RI_10103","Les masses d'eau du milieu terrestre � l'Ouest de La Reunion",101,,,False,False,False,31/08/1999,True,True,False,False,"",False,False,False,False,,False
1719,"FR",106,"FR_SA_LK_10103","Etangs littoraux de La Reunion",101,,,False,False,False,31/08/1999,True,True,False,False,"",False,False,False,False,,False
1720,"FR",106,"FR_SA_RI_03202","SN-Les fleuves c�tiers de la baie de Seine en Bse-Normandie",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1721,"FR",106,"FR_SA_RI_03203","SN-Les fleuves c�tiers de Haute-Normandie",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1722,"FR",106,"FR_SA_RI_03204","SN-Les fleuves c�tiers de la Manche Ouest et Nord",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1723,"FR",106,"FR_SA_RI_03205","SN-La baie de Seine",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1724,"FR",106,"FR_SA_CA_03206","SN-Les masses d'eaux littorales du nord de la Hte-Normandie",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1725,"FR",106,"FR_SA_RI_03207","SN-Le bassin de la Seine",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1726,"FR",106,"FR_SA_RI_03208","SN-La Risle",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1727,"FR",106,"FR_SA_RI_03209","SN-La L�zarde",101,,,False,False,False,23/12/2005,True,True,False,False,"",False,False,False,False,,False
1728,"FR",106,"FR_SA_RI_04201","LB-C�tiers entre Couesnon et Rance",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1729,"FR",106,"FR_SA_RI_04202","LB-C�tiers de Bretagne Nord",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1730,"FR",106,"FR_SA_RI_04203","LB-L'Elorn",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,01/01/2008,True
1731,"FR",106,"FR_SA_RI_04204","LB-C�tiers entre Elorn et cap de la Ch�vre",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1732,"FR",106,"FR_SA_RI_04205","LB-Baie de Douarnenez",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,01/01/2006,True
1733,"FR",106,"FR_SA_RI_04206","LB-C�tiers entre Pointe du Raz et Beg Meil",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1734,"FR",106,"FR_SA_RI_04207","LB-Baie de Concarneau",96,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,01/01/2007,True
1735,"FR",106,"FR_SA_RI_04208","LB-C�tiers entre Jument et Scorff",101,,,False,False,False,09/01/2006,True,True,False,False,"",False,False,False,False,,False
1736,"CZ",106,"CZSA-1","Czech Republic",97,,03/01/2003,True,True,False,03/01/2003,False,False,False,False,"",False,False,False,False,,False
1747,"PL",106,"PLW","Wis�a",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1748,"PL",106,"PLO","Odra",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1749,"PL",106,"PLP","Prego�a",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1750,"PL",106,"PLN","Niemen",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1751,"PL",106,"PLD","Dniestr",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1752,"PL",106,"PLDj","Dunaj",97,,02/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1753,"PL",106,"PL�","�aba",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1754,"PL",106,"PLB","Ba�tyk",97,,01/05/2004,True,True,False,01/05/2004,True,True,False,False,"",False,False,False,False,01/05/2004,True
1755,"RO",106,"RO1","Romania",97,,05/11/2005,True,True,False,05/11/2005,True,True,True,False,"""Water Framework Directive, Nitrate Directive and associated Water Directives""",False,False,False,False,,False
1756,"UK",106,"UKENAN_CM23","River Bure T",98,1875,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1757,"UK",106,"UKENAN_CM29","River Nene Tributary",98,1877,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1758,"UK",106,"UKENAN_CM31","Holton Beck Louth Canal",98,1878,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1759,"UK",106,"UKENAN_CM60","Abberton Reservoir Tributaries",98,1791,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1760,"UK",106,"UKENAN_CM61","Alconbury Brook",98,1898,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1761,"UK",106,"UKENAN_CM62","Tributary River Welland",98,1899,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1762,"UK",106,"UKENAN_CM63","River Blackwater & Tributaries",98,1900,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1763,"UK",106,"UKENAN_CM65","River Gipping & Tributaries",98,1902,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1764,"UK",106,"UKENAN_CM66","Tributaries of River Waveney",98,1903,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1765,"UK",106,"UKENAN_CM67","River Witham",98,1904,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1766,"UK",106,"UKENAN_CM68","River Colne",98,1905,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1767,"UK",106,"UKENAN_CM69","Tuddenham Mill Stream River Lark",98,1906,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1768,"UK",106,"UKENAN_CM70","Middle Level",98,1907,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1769,"UK",106,"UKENAN_CM71","River Little Ouse",98,1908,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1770,"UK",106,"UKENAN_CM72","River Wid Nt",98,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1771,"UK",106,"UKENAN_CM73","Wensum & Tributaries",98,1910,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1772,"UK",106,"UKENAN_CM74","River Stour & Brook",98,1911,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1773,"UK",106,"UKENAN_CM75","Ashbrook River Great Ouse Nt",98,1912,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1774,"UK",106,"UKENAN_CM85","River Wissey Nt",98,1919,,False,False,False,05/03/2002,True,True,False,False,"",False,False,False,False,,False
1775,"UK",106,"UKENAN_CM89","Hempnall Beck River Tas Nt",98,1921,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1776,"UK",106,"UKENAN_CM90","Ely Ouse River",98,1923,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1777,"UK",106,"UKENAN_CM91","River Cam",98,1924,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1778,"UK",106,"UKENCA_112_SO_Pagham Harbour","Pagham Harbour",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1779,"UK",106,"UKENCA_113_SO_Lydsey Rife","Lidsey Rife",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1780,"UK",106,"UKENCA_117_SW_Poole Harbour","Pool Harbour",101,,,False,False,False,27/06/2002,False,True,False,True,"Shellfish Waters Directive",False,False,False,False,,False
1781,"UK",106,"UKENCA_121_SO_Medina Estuary","Medina Estuary",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1782,"UK",106,"UKENCA_123_SO_Hamble Estuary","Humble Estuary",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1783,"UK",106,"UKENCA_51_SW_ Fall, Truro  Est","Carrick Roads",101,,,False,False,False,05/03/2002,False,True,False,True,"Shellfish Waters Directive",False,False,False,False,,False
1784,"UK",106,"UKENCA_52_SW_Taw Estuary","Taw",101,,,False,False,False,05/03/2002,True,True,False,False,"",False,False,False,False,,False
1785,"UK",106,"UKENCA_55_SO_Langstone Harbour","Langstone Harbour",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1786,"UK",106,"UKENCA_56_SO_Chichester Harbour","Chichester Harbour Channel",101,,,False,False,False,05/03/2002,True,True,False,False,"",False,False,False,False,,False
1787,"UK",106,"UKENCL_118_SW_East Looe(Liskeard","East Looe River",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1788,"UK",106,"UKENLK1","Bassenthwaithe Lake",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1789,"UK",106,"UKENLK3","Lake Windermere",101,,,False,False,False,18/05/1994,False,True,False,True,"Bathing Water Directive",False,False,False,False,,False
1790,"UK",106,"UKENLK30","Rutland Water",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1791,"UK",106,"UKENLK60","Abberton Reservoir",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1792,"UK",106,"UKENMI_CM10","River Avon &Tributaries",98,1832,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1793,"UK",106,"UKENMI_CM100","River Wye",98,1833,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1794,"UK",106,"UKENMI_CM101","River Derwent",98,1834,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1795,"UK",106,"UKENMI_CM102","River Amber & Tributaries",98,1835,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1796,"UK",106,"UKENMI_CM103","Quorn Lodge Farm Brook",98,1836,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1797,"UK",106,"UKENMI_CM104","River Wreake & Tributaries",98,1837,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1798,"UK",106,"UKENMI_CM105","River Sence & Tributaries",98,1838,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1799,"UK",106,"UKENMI_CM106","Carlton Brook",98,1839,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1800,"UK",106,"UKENMI_CM130","Tributary of River Ttent",98,1852,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1801,"UK",106,"UKENMI_CM131","Badsey Brook & Tributaries",98,1853,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1802,"UK",106,"UKENMI_CM132","River Mease & Tributaries",98,1854,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1803,"UK",106,"UKENMI_CM133","Tributary of Rea Brook",98,1855,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1804,"UK",106,"UKENMI_CM135","River Strine & Tributaries",98,1857,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1805,"UK",106,"UKENMI_CM137","River Salwarpe & Tributaries",98,1859,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1806,"UK",106,"UKENMI_CM138","River Tern & Tributaries",98,1860,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1807,"UK",106,"UKENMI_CM139","River Stour  & Tributaries",98,1861,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1808,"UK",106,"UKENMI_CM37","River Everesh, Canal & Tributaries",98,1883,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1809,"UK",106,"UKENMI_CM38","River Teme & Tributaries",98,1884,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1810,"UK",106,"UKENMI_CM41","River Idle & Tributaries",98,1886,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1811,"UK",106,"UKENMI_CM42","Brandon Brook",98,1887,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1812,"UK",106,"UKENMI_CM43","Ell Brook",98,1888,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1813,"UK",106,"UKENMI_CM8","River Blythe & Tributaries",98,1917,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1814,"UK",106,"UKENMI_CM9","River Arrow & Tributaries",98,1922,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1815,"UK",106,"UKENNE_CM76","River Wiske",98,1913,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1816,"UK",106,"UKENNE_CM79","Wear & Tributaries",98,1916,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1817,"UK",106,"UKENNE_CM80","River Skerne (Tees) & Tributaries",98,1918,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1818,"UK",106,"UKENNE_CM96","River Wansbeck & Lk Catchment",98,1929,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1819,"UK",106,"UKENNE_CM97","River Derwent & Tributaries",98,1930,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1820,"UK",106,"UKENNE_CM98","Seal Sands, Tees Estuary Catchment",98,,,False,False,False,27/06/2002,True,True,False,False,"",False,False,False,False,,False
1821,"UK",106,"UKENNE_CM99","Torne & Tributaries",98,1932,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1822,"UK",106,"UKENNW_CM1","Bassenthwaithe Lake & Catchment",98,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1823,"UK",106,"UKENNW_CM142","River Gaze & Tributaries",98,1866,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1824,"UK",106,"UKENNW_CM143","River Dane & Tributaries",98,1867,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1825,"UK",106,"UKENNW_CM2","River Eden & Tributaries",98,1874,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1826,"UK",106,"UKENNW_CM3","Lake Windermere Catchment",98,,,False,False,False,18/05/1994,False,True,False,True,"Bathing Water Directive",False,False,False,False,,False
1827,"UK",106,"UKENNW_CM35","River Keekle",98,1881,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
