ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
28562,IT006,IT1300000041,ORSOGNA,,,,20201231,20190430,20190501,3500,,,0.5,,,potenziamento impianto esistente,,,impianti di trattamento non sufficienti per la portata dei reflui,NC
28562,IT006,IT1300000044,ATESSA_CAPOLUOGO,"L'agglomerato interessa più impianti, pertanto l'importo è dato dalla somma degli interventi previsti mentre per le date si è tenuto conto della prima data effettiva di inizio lavori del primo intervento e come data di fine intervento si è tenuto conto dell'ultimo intervento programmato.",,,20180430,20180412,20180219,7000,,,2.25,,,"potenziamento impianto esistente Osento, adeguamento impianto Selvuccia, adeguamento e potenziamento impianto Ianico",,,impianti di trattamento non sufficienti per la portata dei reflui,NC
28872,RO06,ROAG_44560,Cazasu,,2.664,CF,20211231,20170101,20190101,3110,100,0,3.868,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Braila UWWTP ROWP_42682_01,1.204,"National budget, Local budget",NR,PD
28872,RO06,ROAG_43313,Gropeni,,1.472,CF,20211231,20170101,20190101,3488,100,0,2.292,0,,Extension of the wastewater sewage collection system to be treated in Gropeni UWWTP ROWP_43313_01,0.82,"National budget, Local budget",NR,PD
28872,RO06,ROAG_42824,Baraganu,,3.197,CF,20211231,20170101,20190101,3240,100,0,5.014,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Bertesti UWWTP,1.817,"National budget, Local budget",NR,PD
28872,RO06,ROAG_44532,Zavoaia,,2.524,CF,20211231,20170101,20190101,2454,100,0,3.84,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Insuratei UWWTP ROWP_43411_01,1.316,"National budget, Local budget",NR,PD
28872,RO06,ROAG_43466,Jirlau,,2.232,CF,20211231,20170101,20190101,3237,100,0,3.501,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Faurei UWWTP ROWP_42753_01,1.269,"National budget, Local budget",NR,PD
28872,RO06,ROAG_42968,Ciocile,,1.495,CF,20211231,20170101,20190101,2053,100,0,2.344,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Bertesti UWWTP (Bertesti-agglomeration below 2000 p.e),0.849,"National budget, Local budget",NR,PD
28872,RO06,ROAG_44462,Visani,,1.191,CF,20211231,20170101,20190101,1985,100,0,1.953,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Faurei UWWTP ROWP_42753_01,0.762,"National budget, Local budget",NR,PD
28872,RO06,ROAG_43279,Gradistea,,2.546,CF,20211231,20170101,20190101,2443,100,0,3.994,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Braila UWWTP ROWP_42682_01,1.448,"National budget, Local budget",NR,PD
28872,RO06,ROAG_92658,Slobozia,,0,,20161231,20120101,20120101,53629,100,0,0.81844,,,No measures for compliance,0.81844,National and local budget,Compliant,C
28872,RO06,ROAG_92701,Fetesti,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,7.898,CF,20231231,20120101,20130101,31895,100,0,10.007,0,,Phase I and II: Extension of the wastewater sewage collection system to be treated in Fetesti UWWTP ROWP_92701_01 and improvement of wastewater collecting rate,2.109,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
28872,RO06,ROAG_100683,Urziceni,,7.723,CF,20231231,20170101,20180101,23593,100,0,9.086,0,,Extension and rehabilition of the UWW sewage collection system to be treated in Urziceni UWWTP ROWP_100683_01 and improvement of wastewater collecting rate,1.363,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
28800,Lt_2018_Art_17,LT-AG-031,Birštonas-Prienai,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-032,Jurbarkas,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-033,Kelmė,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28872,RO06,ROAG_92765,Tandarei,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,3.804,CF,20231231,20110101,20110101,12100,100,0,4.814,0,,Phase I and II:Extension of the sewage collection system and rehabilitation of a part of sewage collection  system to be treated in Tandarei UWWTP ROWP_92765_01 and improvement of wastewater collecting rate,1.01,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
28800,Lt_2018_Art_17,LT-AG-034,Varėna,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28562,IT006,IT1300000070,AIELLI-CERCHIO,,,,20160930,20160630,20160930,5800,100,0,0.5,,,Nuovo impianto in corso di avvio,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000071,CAPISTRELLO_CAPOLUOGO,,,,20171231,20161101,20170201,7960,100,0,0.75,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000072,AVEZZANO_CAPOLUOGO,,,,20171231,20161101,20170201,64400,100,0,1.57,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000073,CELANO,,,,20171231,20161101,20170201,16210,100,0,2.09,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000074,CARSOLI_CAPOLUOGO,,,,20171231,20161101,20170201,8490,100,0,1.23,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000078,SCURCOLA_MARSICANA_CAPOLUOGO,,,,20171231,20160501,20160630,3860,100,0,0.8,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000081,MANOPPELLO_CAPOLUOGO,,,,20181231,20151231,20180628,6800,100,0,0.93,,,Lavori di adeguamento impianto di depurazionecon Fondi FAS,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000106,LETTOMANOPPELLO,,,,20181231,20151231,20160727,3500,100,0,0.87,,,Eliminazione impianto Santa Liberata e trasferimento reflui a depuratore Fosso Gauterio - Adeguamento e potenziamento,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT1300000109,TOCCO_DA_CASAURIA,,,,20180630,20151231,20160609,4200,100,0,0.36,,,Lavori di Adeguamento impianto di Ceppetto Realizzazione Collettori Fognari e nuovo impianto in località Fontanoli con Fondi FAS,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
28562,IT006,IT13Q11000000003,SCOPPITO,,,,20190101,20160226,20170314,19546,,,3.51,,,"Intervento del Commissario Delegato del fiume Aterno - Pescara.  Realizzazione collettore fognario mancante nell'ambito di un più vasto intervento di realizzazione nuovo impianto di depurazione a servizio dei Comuni di L’Aquila, Tornimparte, Lucoli e Scoppito. Esperimento gara d’appalto: raggiungimento della conformità all'art. 3 della direttiva entro il 2017.",,,Assenza di collettamento per il 20% di carico generato,NC
28872,RO06,ROAG_92836,Amara,,0,,20211231,20170101,20190101,7632,100,0,0.34,0,,Extension of the UWW sewage collection system to be treated in Amara UWWTP ROWP_92836_01,0.34,"National budget, Local budget",Low collecting rate of urban wastewate for compliance,NC
28872,RO06,ROAG_102749,Fierbinti,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,1.192,CF,20211231,20110101,20110101,5278,100,0,1.569,0,,Phase I: Construction of  UWW sewage collection system to be treated in Fierbinti UWWTP ROWP_102749_01; Phase II: Extension of the UWW sewage collection system to be treated in Fierbinti UWWTP ROWP_102749_01 and improvement of wastewater collecting rate,0.377,"National budget, Local budget",NR,PD
28872,RO06,ROAG_102703,Dridu,,0,,20261231,20110101,20110101,3232,100,0,3.34,0,,Extension of the UWW sewage collection system - pumping stations for connection to the Fierbinti UWWTP ROWP_102749_01,3.34,"National budget, Local budget",NR,PD
28872,RO06,ROAG_180064,Barbulesti,,3.221,CF,20211231,20170101,20190101,5355,100,0,3.789,0,,Construction of the UWW sewage collection system - pumping stations for connection to the Urziceni UWWTP ROWP_100683_01,0.568,"National budget, Local budget",NR,PD
28872,RO06,ROAG_93575,Facaeni,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0.539,EARDF,20211231,20110101,20110101,4972,100,0,1.801,0,,Phase I and II: Extension of the UWW sewage collection system to be treated in Facaeni UWWTP ROWP_93575_01 and improvement of wastewater collecting rate,1.262,"National budget, Local budget",NR,PD
28872,RO06,ROAG_102240,Cosereni,,3.038,CF,20211231,20170101,20190101,4841,100,0,3.574,0,,Construction of the UWW sewage collection system - pumping stations for connection to the Cosereni UWWTP - ROWP_102240_01,0.536,"National budget, Local budget",Absence of the collection systems and IAS,NC
28872,RO06,ROAG_103283,Garbovi,,3.424,CF,20211231,20170101,20190101,4103,100,0,4.028,0,,Construction of the UWW sewage collection system to be treated in Garbovi UWWTP ROWP_103283_01,0.604,"National budget, Local budget",NR,PD
28872,RO06,ROAG_92989,Bordusani,,0,,20211231,20170101,20190101,3488,100,0,1.719,0,,Construction of the UWW sewage collection system - pumping stations for connection to the Bordusani  UWWTP  ROWP_92989_01,1.719,"National budget, Local budget",NR,PD
28872,RO06,ROAG_94107,Munteni Buzau,,0,,20211231,20170101,20190101,3585,100,0,3.951,0,,Construction of the UWW sewage collection system - pumping stations for connection to the Munteni Buzau UWWTP ROWP_94107_01,3.951,"National budget, Local budget",NR,PD
28872,RO06,ROAG_93067,Cazanesti,,2.767,CF,20211231,20170101,20190101,3456,100,0,3.255,0,,Extension of the UWW sewage collection system to be treated in Cazanesti UWWTP - ROWP_93067_01,0.488,"National budget, Local budget",NR,PD
28800,Lt_2018_Art_17,LT-AG-035,Raseiniai,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-036,Vilkaviškis,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-037,Kupiškis,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28562,IT006,IT13Q11000000008,CASTELLAFIUME,,,,20170630,20170101,20170101,2300,100,0,0.35,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
