"aggID","aggState","repID","aggCode","aggName","aggInhabitantsConnectedIAS","aggInhabitantsWithoutTreatment","aggRemarks"
17270,106,498,"ROAG_39328_05","Pasateni",0,147,"NULL"
17271,106,498,"ROAG_39417","Ungureni",0,5367,"NULL"
17272,106,498,"ROAG_39417_01","Calugareni",0,366,"NULL"
17273,106,498,"ROAG_39417_02","Calugarenii Noi",0,446,"NULL"
17274,106,498,"ROAG_39417_03","Mandresti",0,249,"NULL"
17275,106,498,"ROAG_39417_04","Mihai Viteazu",0,444,"NULL"
17276,106,498,"ROAG_39532","Unteni",0,1128,"NULL"
17277,106,498,"ROAG_39612","Vaculesti",0,1911,"NULL"
17278,106,498,"ROAG_39612_01","Gorovei",0,37,"NULL"
17279,106,498,"ROAG_39658","Viisoara",0,872,"NULL"
17280,106,498,"ROAG_39738","Vladeni",0,1327,"NULL"
17281,106,498,"ROAG_39738_01","Hriscani",0,157,"NULL"
17282,106,498,"ROAG_39738_02","Hutani",0,539,"NULL"
17283,106,498,"ROAG_39738_03","Mandresti",0,1037,"NULL"
17284,106,498,"ROAG_39792","Vlasinesti",0,1596,"NULL"
17285,106,498,"ROAG_39836","Vorniceni",0,3686,"NULL"
17286,106,498,"ROAG_39836_01","Davidoaia",0,130,"NULL"
17287,106,498,"ROAG_39836_02","Dealu Crucii",0,236,"NULL"
17288,106,498,"ROAG_39872","Vorona",0,14088,"NULL"
17289,106,498,"ROAG_39942","Lozna",0,1890,"NULL"
17290,106,498,"ROAG_75105","Galati",0,24704,"NULL"
17291,106,498,"ROAG_75481_01","Moscu",0,992,"NULL"
17292,106,498,"ROAG_75114","Sendreni",0,2405,"NULL"
17293,106,498,"ROAG_75114_01","Serbestii Vechi",0,633,"NULL"
17294,106,498,"ROAG_75150","Vanatori",0,2271,"NULL"
17295,106,498,"ROAG_75150_01","Costi",0,935,"NULL"
17296,106,498,"ROAG_75150_02","Odaia Manolache",0,1658,"NULL"
17297,106,498,"ROAG_75212","Tecuci",900,17803,"NULL"
17298,106,498,"ROAG_75212_01","Cernicari",0,3500,"NULL"
17299,106,498,"ROAG_75267","Munteni",0,4272,"NULL"
17300,106,498,"ROAG_75267_01","Negrilesti",0,2691,"NULL"
17301,106,498,"ROAG_75267_02","Tiganesti",0,926,"NULL"
17302,106,498,"ROAG_75267_03","Ungureni",0,1307,"NULL"
17303,106,498,"ROAG_75347","Beresti",0,2767,"NULL"
17304,106,498,"ROAG_75356_01","Sipote",0,86,"NULL"
17305,106,498,"ROAG_75356_02","Aldesti",0,352,"NULL"
17306,106,498,"ROAG_75356_03","Balintesti",0,971,"NULL"
17307,106,498,"ROAG_75356_04","Onciu",0,49,"NULL"
17308,106,498,"ROAG_75356_05","Plesa",0,685,"NULL"
17309,106,498,"ROAG_75356_06","Prodanesti",0,399,"NULL"
17310,106,498,"ROAG_75356_07","Slivna",0,703,"NULL"
17311,106,498,"ROAG_75481","Tg. Bujor",0,4111,"NULL"
17312,106,498,"ROAG_75542","Balabanesti",0,810,"NULL"
17313,106,498,"ROAG_75542_01","Bursucani",0,643,"NULL"
17314,106,498,"ROAG_75542_02","Lungesti",0,627,"NULL"
17315,106,498,"ROAG_75613","Balasesti",0,1148,"NULL"
17316,106,498,"ROAG_75613_01","Ciuresti",0,377,"NULL"
17317,106,498,"ROAG_75613_02","Ciurestii Noi",0,530,"NULL"
17318,106,498,"ROAG_75613_03","Pupezeni",0,240,"NULL"
17319,106,498,"ROAG_75668","Baleni",0,1707,"NULL"
17320,106,498,"ROAG_75695","Baneasa",0,1287,"NULL"
17321,106,498,"ROAG_75695_01","Roscani",0,538,"NULL"
17322,106,498,"ROAG_75711","Branistea",0,2398,"NULL"
17323,106,498,"ROAG_75711_01","Lozova",0,12,"NULL"
17324,106,498,"ROAG_75711_02","Traian",0,555,"NULL"
17325,106,498,"ROAG_75711_03","Vasile Alecsandri",0,1007,"NULL"
17326,106,498,"ROAG_75775","Brahasesti",0,8438,"NULL"
17327,106,498,"ROAG_75775_01","Corcioveni",0,199,"NULL"
17328,106,498,"ROAG_75775_02","Cositeni",0,210,"NULL"
17329,106,498,"ROAG_76282","Buciumeni",0,1031,"NULL"
17330,106,498,"ROAG_75819","Foltesti",0,2078,"NULL"
17331,106,498,"ROAG_75864","Cavadinesti",0,2646,"NULL"
17332,106,498,"ROAG_75864_01","Vadeni",0,479,"NULL"
17333,106,498,"ROAG_75917","Certesti",0,812,"NULL"
17334,106,498,"ROAG_75819_01","Stoicani",0,979,"NULL"
17335,106,498,"ROAG_75819_02","Tecucelu Sec",0,447,"NULL"
17336,106,498,"ROAG_75819_03","Vizuresti",0,373,"NULL"
17337,106,498,"ROAG_75917_01","Carlomanesti",0,676,"NULL"
17338,106,498,"ROAG_75917_02","Cotoroaia",0,705,"NULL"
17339,106,498,"ROAG_96824","Corod",0,3277,"NULL"
17340,106,498,"ROAG_75953_01","Carapcesti",0,781,"NULL"
17341,106,498,"ROAG_76004","Corni",0,752,"NULL"
17342,106,498,"ROAG_76004_01","Maciseni",0,821,"NULL"
17343,106,498,"ROAG_76004_02","Urlesti",0,458,"NULL"
17344,106,498,"ROAG_76059","Cosmesti",0,2078,"NULL"
17345,106,498,"ROAG_76059_01","Cosmesti-Vale",0,950,"NULL"
17346,106,498,"ROAG_76059_02","Furcenii",0,2168,"NULL"
17347,106,498,"ROAG_76111","Gohor",0,1528,"NULL"
17348,106,498,"ROAG_76111_01","Gara Berheci",0,298,"NULL"
17349,106,498,"ROAG_76111_02","Ireasca",0,298,"NULL"
17350,106,498,"ROAG_76111_03","Nartesti",0,744,"NULL"
17351,106,498,"ROAG_76139","Cuca",0,2150,"NULL"
17352,106,498,"ROAG_76166","Cudalbi",0,5706,"NULL"
17353,106,498,"ROAG_76175","Draguseni",0,1731,"NULL"
17354,106,498,"ROAG_76175_01","Stietesti",0,301,"NULL"
17355,106,498,"ROAG_76175_02","Adam",0,710,"NULL"
17356,106,498,"ROAG_76175_03","Cauiesti",0,527,"NULL"
17357,106,498,"ROAG_76175_04","Fundeanu, Nicopole",0,1330,"NULL"
17358,106,498,"ROAG_76175_05","Ghinghesti",0,300,"NULL"
17359,106,498,"ROAG_76255_01","Viile",0,1562,"NULL"
17360,106,498,"ROAG_76282_01","Hantesti",0,475,"NULL"
17361,106,498,"ROAG_76317","Frumusita",0,2400,"NULL"
17362,106,498,"ROAG_76353","Fundeni",0,838,"NULL"
17363,106,498,"ROAG_76353_01","Hanu Conachi",0,2365,"NULL"
17364,106,498,"ROAG_76353_02","Lungoci",0,466,"NULL"
17365,106,498,"ROAG_76415","Ghidigeni",0,3002,"NULL"
17366,106,498,"ROAG_76415_01","Garbovat",0,232,"NULL"
17367,106,498,"ROAG_76415_02","Talpigi",0,2587,"NULL"
17368,106,498,"ROAG_76497","C.Negri",0,2287,"NULL"
17369,106,498,"ROAG_76558","Grivita",0,2359,"NULL"
17370,106,498,"ROAG_76558_01","Calmatui",0,558,"NULL"
17371,106,498,"ROAG_76585","Independenta",0,4375,"NULL"
17372,106,498,"ROAG_76638","Jorasti",0,1146,"NULL"
17373,106,498,"ROAG_76638_01","Lunca",0,256,"NULL"
17374,106,498,"ROAG_76638_02","Zarnesti",0,377,"NULL"
17375,106,498,"ROAG_76709","Matca",0,11605,"NULL"
17376,106,498,"ROAG_76718","Mastacani",0,2869,"NULL"
17377,106,498,"ROAG_76745","Movileni",0,3269,"NULL"
17378,106,498,"ROAG_76763","Namoloasa",0,2175,"NULL"
17379,106,498,"ROAG_76816","Nicoresti",0,1278,"NULL"
17380,106,498,"ROAG_76816_01","Branistea Nic",0,52,"NULL"
17381,106,498,"ROAG_76816_02","Coasta Lupei",0,268,"NULL"
17382,106,498,"ROAG_76816_03","Fantani",0,583,"NULL"
17383,106,498,"ROAG_76816_04","Grozavesti",0,65,"NULL"
17384,106,498,"ROAG_76932","Oancea",0,1441,"NULL"
17385,106,498,"ROAG_76978","Pechea",0,15756,"NULL"
17386,106,498,"ROAG_76978_01","Lupele (comuna Pechea)",0,26,"NULL"
17387,106,498,"ROAG_76996","Piscu",0,4359,"NULL"
17388,106,498,"ROAG_76996_01","Vames",0,387,"NULL"
17389,106,498,"ROAG_77028","Priponesti",0,945,"NULL"
17390,106,498,"ROAG_77028_01","Ciorasti",0,1046,"NULL"
17391,106,498,"ROAG_77028_02","Liesti Priponesti",0,232,"NULL"
17392,106,498,"ROAG_77064","Liesti",0,21603,"NULL"
17393,106,498,"ROAG_77082","Rediu",0,1891,"NULL"
17394,106,498,"ROAG_77126","Scanteiesti",0,926,"NULL"
17395,106,498,"ROAG_77126_01","Fantanele",0,1564,"NULL"
17396,106,498,"ROAG_77153","Schela",65,2853,"NULL"
17397,106,498,"ROAG_77224","Smardan",0,1270,"NULL"
17398,106,498,"ROAG_77224_01","Cismele",0,2270,"NULL"
17399,106,498,"ROAG_77260","Smulti",0,1342,"NULL"
17400,106,498,"ROAG_77288","Suceveni",0,1257,"NULL"
17401,106,498,"ROAG_77288_01","Rogojeni",0,562,"NULL"
17402,106,498,"ROAG_77313","Tudor Vladimirescu",0,4872,"NULL"
17403,106,498,"ROAG_77340","Tulucesti",0,2058,"NULL"
17404,106,498,"ROAG_77340_01","Tatarca",0,3085,"NULL"
17405,106,498,"ROAG_77377","Tepu",0,1200,"NULL"
17406,106,498,"ROAG_77402_01","Condrea",0,514,"NULL"
17407,106,498,"ROAG_77402_02","Salcia",0,790,"NULL"
17408,106,498,"ROAG_77402_03","Silistea",0,320,"NULL"
17409,106,498,"ROAG_77475","Valea Marului",0,2781,"NULL"
17410,106,498,"ROAG_77475_01","Mandresti",0,1113,"NULL"
17411,106,498,"ROAG_77509","Varlezi",0,1151,"NULL"
17412,106,498,"ROAG_77509_01","Craiesti",0,850,"NULL"
17413,106,498,"ROAG_77536","Vladesti",0,1123,"NULL"
17414,106,498,"ROAG_77536_01","Branesti",0,854,"NULL"
17415,106,498,"ROAG_95079","Iasi",23100,15532,"NULL"
17416,106,498,"ROAG_95239_01","Tautesti",0,180,"NULL"
17417,106,498,"ROAG_95284","Valea Lupului",0,3945,"NULL"
17418,106,498,"ROAG_95293_01","Goruni",0,1264,"NULL"
17419,106,498,"ROAG_95364","Harlau",634,18256,"NULL"
17420,106,498,"ROAG_95471","Tg. Frumos",310,4661,"NULL"
17421,106,498,"ROAG_95523","Buznea",0,853,"NULL"
17422,106,498,"ROAG_95596","Prigoreni",0,642,"NULL"
17423,106,498,"ROAG_95667","Andrieseni",0,1633,"NULL"
17424,106,498,"ROAG_95667_01","Buhaeni",0,526,"NULL"
17425,106,498,"ROAG_95667_02","Draganesti",0,182,"NULL"
17426,106,498,"ROAG_95667_03","Glavanesti",0,782,"NULL"
17427,106,498,"ROAG_95667_04","Spineni",0,966,"NULL"
17428,106,498,"ROAG_95747","Aroneanu",0,2973,"NULL"
17429,106,498,"ROAG_95792","Baltati",0,4975,"NULL"
17430,106,498,"ROAG_95881","Belcesti",87,4375,"NULL"
17431,106,498,"ROAG_95881_01","Satu Nou",0,1889,"NULL"
17432,106,498,"ROAG_95881_02","Liteni",0,1394,"NULL"
17433,106,498,"ROAG_95881_03","Munteni",0,1055,"NULL"
17434,106,498,"ROAG_95881_04","Ulmi",0,685,"NULL"
17435,106,498,"ROAG_95943","Bivolari",0,1109,"NULL"
17436,106,498,"ROAG_96003","Ungheni",0,681,"NULL"
17437,106,498,"ROAG_96003_01","Bosia",0,1818,"NULL"
17438,106,498,"ROAG_96003_02","Coada Stancii",0,701,"NULL"
17439,106,498,"ROAG_96003_03","Manzatesti",0,973,"NULL"
17440,106,498,"ROAG_96058","Braesti",0,1937,"NULL"
17441,106,498,"ROAG_96147","Ceplenita",0,663,"NULL"
17442,106,498,"ROAG_96192","Ciortesti",0,1622,"NULL"
17443,106,498,"ROAG_96192_01","Coropceni",0,1694,"NULL"
17444,106,498,"ROAG_96263_01","Slobozia",0,476,"NULL"
17445,106,498,"ROAG_96263_02","Curaturi",0,266,"NULL"
17446,106,498,"ROAG_96334","Coarnele Caprei",0,1485,"NULL"
17447,106,498,"ROAG_96370","Comarna",0,2414,"NULL"
17448,106,498,"ROAG_96423","Costuleni",0,1389,"NULL"
17449,106,498,"ROAG_96423_01","Covasna",0,1186,"NULL"
17450,106,498,"ROAG_96423_02","Cozia",0,1007,"NULL"
17451,106,498,"ROAG_96423_03","Hilita",0,694,"NULL"
17452,106,498,"ROAG_96487_01","Valea Racului",0,347,"NULL"
17453,106,498,"ROAG_96487_02","Bahluiu",0,355,"NULL"
17454,106,498,"ROAG_96487_03","Hodora",0,1453,"NULL"
17455,106,498,"ROAG_96487_04","Iosupeni",0,164,"NULL"
17456,106,498,"ROAG_96593","Cozmesti",0,1389,"NULL"
17457,106,498,"ROAG_96593_01","Podolenii de Sus",0,945,"NULL"
17458,106,498,"ROAG_96717","Dagata",0,826,"NULL"
17459,106,498,"ROAG_96717_01","Zece Prajini",0,448,"NULL"
17460,106,498,"ROAG_96888","Deleni",0,822,"NULL"
17461,106,498,"ROAG_96889_01","Bulboaca",0,367,"NULL"
17462,106,498,"ROAG_96889_02","Moreni",0,36,"NULL"
17463,106,498,"ROAG_96889_03","Zizinca",0,210,"NULL"
17464,106,498,"ROAG_96904","Dolhesti",0,2638,"NULL"
17465,106,498,"ROAG_96940","Dumesti",0,3199,"NULL"
17466,106,498,"ROAG_97009","Erbiceni",0,3152,"NULL"
17467,106,498,"ROAG_97009_01","Totoesti",0,1635,"NULL"
17468,106,498,"ROAG_97063","Focuri",0,3852,"NULL"
17469,106,498,"ROAG_97081","Fantanele",0,2138,"NULL"
17470,106,498,"ROAG_97090","Golaiesti",0,1783,"NULL"
17471,106,498,"ROAG_97090_01","Cilibiu",0,584,"NULL"
17472,106,498,"ROAG_97090_02","Cotu lui Ivan",0,362,"NULL"
17473,106,498,"ROAG_97090_03","Gradinari",0,313,"NULL"
17474,106,498,"ROAG_97189","Gorban",0,2879,"NULL"
17475,106,498,"ROAG_97241","Grajduri",0,1178,"NULL"
17476,106,498,"ROAG_97241_01","Carbunari",0,382,"NULL"
17477,106,498,"ROAG_97241_02","Corcodel",0,42,"NULL"
17478,106,498,"ROAG_97241_03","Padureni",0,807,"NULL"
17479,106,498,"ROAG_97241_04","Valea Satului",0,681,"NULL"
17480,106,498,"ROAG_97241_05","Lunca",0,92,"NULL"
17481,106,498,"ROAG_97321","Gropnita",0,2000,"NULL"
17482,106,498,"ROAG_97394","Grozesti",0,1769,"NULL"
17483,106,498,"ROAG_97517","Horlesti",0,1078,"NULL"
17484,106,498,"ROAG_97553","Ipatele",0,615,"NULL"
17485,106,498,"ROAG_97553_01","Bacu",0,592,"NULL"
17486,106,498,"ROAG_97679","Letcani",0,3552,"NULL"
17487,106,498,"ROAG_97679_01","Cogeasca",0,1690,"NULL"
17488,106,498,"ROAG_97722","Lungani",0,1034,"NULL"
17489,106,498,"ROAG_97722_01","Crucea",0,1943,"NULL"
17490,106,498,"ROAG_97722_02","Zmeu",0,1868,"NULL"
17491,106,498,"ROAG_97722_03","Albesti",0,598,"NULL"
17492,106,498,"ROAG_97722_04","Goesti",0,1009,"NULL"
17493,106,498,"ROAG_97875","Mironeasa",0,2746,"NULL"
17494,106,498,"ROAG_98113","Mogosesti",0,5242,"NULL"
17495,106,498,"ROAG_98202","Mosna",0,42,"NULL"
17496,106,498,"ROAG_98257","Movileni",0,1340,"NULL"
17497,106,498,"ROAG_98257_01","Potangeni",0,1000,"NULL"
17498,106,498,"ROAG_98337","Plugari",0,3615,"NULL"
17499,106,498,"ROAG_98382","Pd. Iloaiei (Scobalteni)",0,5552,"NULL"
17500,106,498,"ROAG_98435","Popesti (Doroscani)",0,4085,"NULL"
17501,106,498,"ROAG_98505","Popricani",0,5161,"NULL"
17502,106,498,"ROAG_98603","Prisacani (Moreni)",0,2621,"NULL"
17503,106,498,"ROAG_98649","Probota",0,1124,"NULL"
17504,106,498,"ROAG_98649_01","Balteni",0,410,"NULL"
17505,106,498,"ROAG_98649_02","Perieni",0,1595,"NULL"
17506,106,498,"ROAG_98685","Raducaneni",13,537,"NULL"
17507,106,498,"ROAG_98685_01","Bohotin",0,1240,"NULL"
17508,106,498,"ROAG_98685_02","Isaiia",0,311,"NULL"
17509,106,498,"ROAG_98738","Romanesti",0,1908,"NULL"
17510,106,498,"ROAG_98827","Schitu Duca",0,4354,"NULL"
17511,106,498,"ROAG_98916","Scanteia",0,1811,"NULL"
17512,106,498,"ROAG_98916_01","Borosesti",0,822,"NULL"
17513,106,498,"ROAG_98916_02","Ciocarlesti",0,301,"NULL"
17514,106,498,"ROAG_98916_03","Lunca Rates",0,418,"NULL"
17515,106,498,"ROAG_98998_01","Sticlaria",0,1932,"NULL"
17516,106,498,"ROAG_98998_02","Badeni",0,1246,"NULL"
17517,106,498,"ROAG_99058","Sinesti",0,1595,"NULL"
17518,106,498,"ROAG_99058_01","Stornesti",0,1049,"NULL"
17519,106,498,"ROAG_99441","Tansa",0,679,"NULL"
17520,106,498,"ROAG_99441_01","Suhulet",0,1200,"NULL"
17521,106,498,"ROAG_99600","Trifesti",0,886,"NULL"
17522,106,498,"ROAG_99600_01","Zaboloteni",0,742,"NULL"
17523,106,498,"ROAG_99673","Tibana",0,710,"NULL"
17524,106,498,"ROAG_99673_01","Garbesti",0,2228,"NULL"
17525,106,498,"ROAG_99673_02","Poiana Manastirii",0,501,"NULL"
17526,106,498,"ROAG_99780","Tibanesti",0,1665,"NULL"
17527,106,498,"ROAG_99780_01","Glodenii Gandului",0,2524,"NULL"
17528,106,498,"ROAG_99780_02","Rasboieni",0,673,"NULL"
17529,106,498,"ROAG_99780_03","Jigoreni",0,704,"NULL"
17530,106,498,"ROAG_99879","Tiganasi",0,940,"NULL"
17531,106,498,"ROAG_99879_01","Carniceni",0,1419,"NULL"
17532,106,498,"ROAG_99922","Tutora",0,2067,"NULL"
17533,106,498,"ROAG_99370","Sipote",0,1005,"NULL"
17534,106,498,"ROAG_99370_01","Chiscareni",0,1700,"NULL"
17535,106,498,"ROAG_99370_02","Iazu Nou",0,1003,"NULL"
17536,106,498,"ROAG_99370_03","Mitoc",0,456,"NULL"
17537,106,498,"ROAG_100095","Vanatori",0,2248,"NULL"
17538,106,498,"ROAG_120735","Piatra-Neamt",11,8523,"NULL"
17539,105,498,"ROAG_120780","Dumbrava Rosie",0,0,"NULL"
17540,105,498,"ROAG_120833","Savinesti",0,0,"NULL"
17541,106,498,"ROAG_120879","Roman",7,4908,"NULL"
17542,106,498,"ROAG_120897","Cordun",0,2602,"NULL"
17543,106,498,"ROAG_120904","Pildesti",0,4048,"NULL"
17544,106,498,"ROAG_120931","Horia",0,3495,"NULL"
17545,106,498,"ROAG_120977","Bicaz",2,2658,"NULL"
17546,106,498,"ROAG_121064","Tg. Neamt",13,5566,"NULL"
17547,106,498,"ROAG_121117","Agapia",0,4033,"NULL"
17548,105,498,"ROAG_121144","Varatec",0,0,"NULL"
17549,106,498,"ROAG_121162","Bahna",0,795,"NULL"
17550,106,498,"ROAG_121162_01","Ar├úme?ti",0,51,"NULL"
17551,106,498,"ROAG_121162_02","B├úhni?oara",0,460,"NULL"
17552,106,498,"ROAG_121162_03","Bro?teni",0,414,"NULL"
17553,106,498,"ROAG_121162_04","Izvoare",0,1431,"NULL"
17554,106,498,"ROAG_121162_05","Liliac",0,120,"NULL"
17555,106,498,"ROAG_121162_06","?u?canii din Deal",0,70,"NULL"
17556,106,498,"ROAG_121162_07","?u?canii din Vale",0,377,"NULL"
17557,106,498,"ROAG_121251","Baltatesti",21,4419,"NULL"
17558,106,498,"ROAG_121304","Bicaz-Chei",20,6995,"NULL"
17559,106,498,"ROAG_121359","Bicazu Ardelean",10,3805,"NULL"
17560,106,498,"ROAG_121395_01","Negresti",0,259,"NULL"
17561,106,498,"ROAG_121395_02","Rediu",0,866,"NULL"
17562,106,498,"ROAG_121475","Bargauani",0,1357,"NULL"
17563,106,498,"ROAG_121475_01","Bahna Mare",0,11,"NULL"
17564,106,498,"ROAG_121475_02","Baratca",0,28,"NULL"
17565,106,498,"ROAG_121475_03","Balanesti",0,564,"NULL"
17566,106,498,"ROAG_121475_04","Breaza",0,206,"NULL"
17567,106,498,"ROAG_121475_05","Certieni",0,185,"NULL"
17568,106,498,"ROAG_121475_06","Chilia",0,338,"NULL"
17569,106,498,"ROAG_121475_07","Darloaia",0,207,"NULL"
17570,106,498,"ROAG_121475_08","Ghelaiesti",0,167,"NULL"
17571,106,498,"ROAG_121475_09","Hartop",0,276,"NULL"
17572,106,498,"ROAG_121475_10","Homiceni",0,117,"NULL"
17573,106,498,"ROAG_121475_11","Talpa",0,330,"NULL"
17574,106,498,"ROAG_121475_12","Vladiceni",0,463,"NULL"
17575,106,498,"ROAG_121616","Bodesti",14,4980,"NULL"
17576,106,498,"ROAG_121661","Borca",0,2764,"NULL"
17577,106,498,"ROAG_121714","Sabasa",0,2100,"NULL"
17578,106,498,"ROAG_121741","Borlesti",0,9223,"NULL"
17579,106,498,"ROAG_121803","Botesti",0,522,"NULL"
17580,106,498,"ROAG_121812","Barticesti",0,2019,"NULL"
17581,106,498,"ROAG_121858","Nisiporesti",0,2338,"NULL"
17582,106,498,"ROAG_121910","Cuci",0,2437,"NULL"
17583,106,498,"ROAG_121947","Brusturi-Draganesti",0,1855,"NULL"
17584,106,498,"ROAG_121947_01","Grosi",0,498,"NULL"
17585,106,498,"ROAG_121947_02","Poiana",0,767,"NULL"
17586,106,498,"ROAG_121947_03","Tarzia",0,688,"NULL"
17587,106,498,"ROAG_121947_04","Draganesti",0,701,"NULL"
17588,106,498,"ROAG_121947_05","Rasca",0,146,"NULL"
17589,106,498,"ROAG_121947_06","Soimaresti",0,357,"NULL"
17590,106,498,"ROAG_121947_07","Ortasti",0,384,"NULL"
17591,106,498,"ROAG_122034","Ceahlau",188,1375,"NULL"
17592,106,498,"ROAG_122070","Candesti",12,4684,"NULL"
17593,106,498,"ROAG_122141","Costisa",0,1570,"NULL"
17594,106,498,"ROAG_122141_01","Dornesti",0,322,"NULL"
17595,106,498,"ROAG_122141_02","Frunzeni",0,659,"NULL"
17596,106,498,"ROAG_122141_03","Manoaia",0,930,"NULL"
17597,106,498,"ROAG_122196","Cracaoani",0,2209,"NULL"
17598,105,498,"ROAG_122258","Damuc",0,0,"NULL"
17599,106,498,"ROAG_122294","Dobreni",0,1141,"NULL"
17600,106,498,"ROAG_122294_01","Casaria",0,286,"NULL"
17601,106,498,"ROAG_122294_02","Sarata",0,189,"NULL"
17602,106,498,"ROAG_122356","Doljesti",0,1195,"NULL"
17603,106,498,"ROAG_122356_01","Buhonca",0,592,"NULL"
17604,106,498,"ROAG_122356_02","Rotunda",0,1498,"NULL"
17605,106,498,"ROAG_122374","Buruienesti",0,3778,"NULL"
17606,106,498,"ROAG_122409","Dragomiresti",0,165,"NULL"
17607,106,498,"ROAG_122409_01","Bornis",0,175,"NULL"
17608,106,498,"ROAG_122409_02","Hlapesti",0,1066,"NULL"
17609,106,498,"ROAG_122409_03","Mastacan",0,182,"NULL"
17610,106,498,"ROAG_122409_04","Unghi",0,158,"NULL"
17611,106,498,"ROAG_122409_05","Vad",0,641,"NULL"
17612,106,498,"ROAG_122472","Dulcesti",0,1089,"NULL"
17613,106,498,"ROAG_122472_01","Britcani",0,107,"NULL"
17614,106,498,"ROAG_122472_02","Carlig",0,422,"NULL"
17615,106,498,"ROAG_122472_03","Corhana",0,695,"NULL"
17616,106,498,"ROAG_122472_04","Poiana",0,175,"NULL"
17617,106,498,"ROAG_122472_05","Rosiori",0,294,"NULL"
17618,106,498,"ROAG_122560","Farcasa",10,2584,"NULL"
17619,106,498,"ROAG_122622","Faurei",0,626,"NULL"
17620,106,498,"ROAG_122622_01","Budesti",0,1079,"NULL"
17621,106,498,"ROAG_122622_02","Climesti",0,363,"NULL"
17622,106,498,"ROAG_122622_03","Micsunesti",0,217,"NULL"
17623,106,498,"ROAG_122677","Gheraesti",9,5006,"NULL"
17624,106,498,"ROAG_122711","Girov",0,1496,"NULL"
17625,106,498,"ROAG_122711_01","Botesti",0,531,"NULL"
17626,106,498,"ROAG_122711_02","Caciulesti",0,611,"NULL"
17627,106,498,"ROAG_122711_03","Danesti",0,296,"NULL"
17628,106,498,"ROAG_122711_04","Doina",0,286,"NULL"
17629,106,498,"ROAG_122711_05","Gura Vaii",0,589,"NULL"
17630,106,498,"ROAG_122711_06","Popesti",0,230,"NULL"
17631,106,498,"ROAG_122711_07","Turturesti",0,356,"NULL"
17632,106,498,"ROAG_122711_08","Versesti",0,303,"NULL"
17633,106,498,"ROAG_122837","Garcina",8,2706,"NULL"
17634,106,498,"ROAG_122873","Grinties",0,2579,"NULL"
17635,106,498,"ROAG_122917","Grumazesti",0,5791,"NULL"
17636,106,498,"ROAG_122962","Hangu",0,1872,"NULL"
17637,106,498,"ROAG_122962_01","Chiriteni",0,535,"NULL"
17638,106,498,"ROAG_122962_02","Buhalnita",0,887,"NULL"
17639,106,498,"ROAG_122962_03","Grozavesti",0,496,"NULL"
17640,106,498,"ROAG_122962_04","Ruginesti",0,359,"NULL"
17641,106,498,"ROAG_123022","Icusesti",0,801,"NULL"
17642,106,498,"ROAG_123022_01","Batranesti",0,201,"NULL"
17643,106,498,"ROAG_123022_02","Mesteacan",0,361,"NULL"
17644,106,498,"ROAG_123022_03","Rocna",0,361,"NULL"
17645,106,498,"ROAG_123022_04","Spiridonesti",0,323,"NULL"
17646,106,498,"ROAG_123022_05","Tabara",0,125,"NULL"
17647,106,498,"ROAG_123031","Balusesti",0,2395,"NULL"
17648,106,498,"ROAG_123111","Ion Creanga",0,2582,"NULL"
17649,106,498,"ROAG_123184","Margineni",9,2391,"NULL"
17650,106,498,"ROAG_123237","Moldoveni",0,1433,"NULL"
17651,106,498,"ROAG_123237_01","Hociungi",0,1055,"NULL"
17652,106,498,"ROAG_123380","Pastraveni",0,1532,"NULL"
17653,106,498,"ROAG_123380_01","Lunca Moldovei",0,473,"NULL"
17654,106,498,"ROAG_123380_02","Radeni",0,1587,"NULL"
17655,106,498,"ROAG_123433","Petricani",0,1626,"NULL"
17656,106,498,"ROAG_123433_01","Boistea",0,943,"NULL"
17657,106,498,"ROAG_123433_02","Tarpesti",0,1312,"NULL"
17658,106,498,"ROAG_123433_03","Tolici",0,1210,"NULL"
17659,106,498,"ROAG_123488","Piatra Soimului",0,7304,"NULL"
17660,106,498,"ROAG_123530","Pipirig",0,5691,"NULL"
17661,106,498,"ROAG_123610","Pangarati-Preluca",0,458,"NULL"
17662,106,498,"ROAG_123629","Oantu",0,3317,"NULL"
17663,106,498,"ROAG_123638","Pangaricior",0,2285,"NULL"
17664,106,498,"ROAG_123683","Podoleni",0,5180,"NULL"
17665,106,498,"ROAG_123807","Poiana Teiului",0,1233,"NULL"
17666,106,498,"ROAG_123807_01","Calugareni",0,69,"NULL"
17667,106,498,"ROAG_123807_02","Dreptu",0,662,"NULL"
17668,106,498,"ROAG_123807_03","Galu",0,414,"NULL"
17669,106,498,"ROAG_123807_04","Paraul Fagului",0,301,"NULL"
17670,106,498,"ROAG_123807_05","Roseni",0,82,"NULL"
17671,106,498,"ROAG_123807_06","Savinesti",0,317,"NULL"
17672,106,498,"ROAG_123807_07","Topoliceni",0,310,"NULL"
17673,106,498,"ROAG_123843","Petru Voda",0,2093,"NULL"
17674,106,498,"ROAG_123923","Raucesti",0,4013,"NULL"
17675,106,498,"ROAG_123932","Oglinzi",0,4109,"NULL"
17676,106,498,"ROAG_123996","Razboieni",0,728,"NULL"
17677,106,498,"ROAG_123996_01","Razboienii De Jos",0,715,"NULL"
17678,106,498,"ROAG_123996_02","Borseni",0,378,"NULL"
17679,106,498,"ROAG_123996_03","Valea Alba",0,466,"NULL"
