ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
49199,RO07,ROAG_130892_01,Strejnicu,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0,,20211231,20111231,20120101,6192,100,0,2.41,0,,Phase I: Construction of UWW sewage collection system to be treated in Strejnicu UWWTP - ROWP_130892_01_01;                      Phase II: Improvement of UWWTP performance and improvement of wastewater collecting rate - Strejnicu UWWTP - ROWP_130892_01_01,2.41,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
49199,RO07,ROAG_131577,Slanic,,5.647,CF,20211231,20170101,20190101,6504,100,0,6.643,0,,Extension of the UWW sewage collection system to be treated in existing ROWP SC HIDRO PRAHOVA SA sucursala Slanic - ROWP_131577_01,0.996,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
49199,RO07,ROAG_160653,Jurilovca,,1.9046358,EARDF,20231231,20151231,20161231,3935,100,,2.240748,0,,"Jurilovca: Construction / extension of the sewerage network 6,594 m, 5 pumping stations, discharge pipes.  Salcioara: Construction of the sewage network 21 km, discharge pipes.",0.3361122,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_61381,Cogealac,,0,,20231231,20121231,20131231,3548,100,,0.946133,0,,"In this agglomeration, the population is being connected to the sewerage system.",0.946133,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_160136,Cerna,,1.649184875,EARDF,20231231,20151231,20161231,3529,100,,1.9402175,0,,"Construction of sewerage network = 14,4 km",0.291032625,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_160396,Frecatei,,0.5,EARDF,20231231,20151231,20161231,3426,100,,2.164335,0,,"Construction/Extension of sewerage network in the localities of Cataloi, Telita, Frecatei, Posta - 14 km",1.664335,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_161491,Valea Nucarilor,,0.722527,EARDF,20231231,20151231,20161231,3266,100,,3.551367,0,,"Construction of sewerage network = 33,691 km into localities Valea Nucarilor, Iazurile, Agighiol",2.82884,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_63081,Topraisar,,0,,20231231,20121231,20131231,3238,100,,0.25904,0,,"In this agglomeration, the population is being connected to the sewerage system.",0.25904,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_160920,Murighiol,,1.194564,EARDF,20231231,20151231,20161231,3217,100,,1.194564,0,,"Extension of domestic sewerage network  = 4,6 km. Extension of pluvial sewerage network  = 11,43 km.  New wastewater pumping stations = 13 pcs.",0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_161473,Turcoaia,,0,,20231231,20121231,20131231,3187,100,,1.875769,0,,"Extension of domestic sewerage network  = 11,57 km",1.875769,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_62459,Nicolae Balcescu,,0,,20231231,20151231,20161231,3066,100,,1.406588,0,,"Construction of sewerage system = 26,937 km",1.406588,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_61130,Castelu,,1.7119664,CF,20231231,20151231,20161231,2952,100,,2.139958,0,,"Construction of sewerage network - 12,460 km; New waste water pumping stations - 5 pcs. New discharge pipes - 7,747 km; It will connect to the wastewater treatment plant ROWP RAJA Poarta Alba.",0.4279916,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_44177,Tichilesti,,3.228,CF,20231231,20170101,20210101,3780,100,0,4.04,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Gropeni UWWTP ROWP_43313_01,0.812,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_44505,Viziru,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,4.283,CF,20261231,20110101,20110101,3965,100,0,5.562,0,,Phase I:Construction of the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01; Phase II: Improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01,1.279,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_42708,Chiscani,,0,,20211231,20170101,20190101,4098,100,0,1.937034,0,,Extension  of the UWW sewage collection system - pumping station to the Braila UWWTP ROWP_42682_01,1.937034,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_44140,Sutesti,,3.063,CF,20231231,20170101,20210101,4288,100,0,3.833,0,,Construction of the wastewater sewage collection system - pumping stations for connection to the Braila UWWTP ROWP_42682_01,0.77,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_42753,Faurei,,2.462,CF,20231231,20101231,20110818,5125,100,0,3.19,0,,Phase I:Extension and rehabilition of the wastewater sewage collection system - pumping stations for connection: Phase II: Improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Faurei UWWTP ROWP_42753_01,0.728,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_44300,Tufesti,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,2.871,CF,20261231,20090101,20090101,5531,100,0,3.729,0,,Phase I:Construction of the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01; Phase II: Improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01,0.858,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_46910,Glodeanu Silistea,,0,,20211231,20170101,20190101,2490,100,0,3.117,0,,Construction  of the UWW sewage collection system to be treated in Satu Nou UWWTP - pumping stations for connection to the ROWP_46910_01,3.117,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_67292,Dobra,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,1.977,EARDF,20261231,20081231,20090101,3943,100,0,1.977,0,,Phase I: Construction of the UWW sewage collection system to be treated in Dobra WWTP ROWP_67292_01; Phase II : Improvement of wastewater collecting rate,0,,Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_66009,Branesti,,1.915,EARDF,20231231,20170101,20190101,4417,100,0,2.253,0,,Extension of the UWW sewage collection system - pumping stations for connection to the  Pucioasa UWWTP ROWP_65921_01,0.338,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_67470,Finta,,0.641,EARDF,20211231,20160101,20160729,4555,100,0,0.641,0,,Construction of the UWW sewage collection system to be treated in Finta UWWTP ROWP_67470_01,0,,Absence of collection and IAS,NC
49199,RO07,ROAG_67522,Glodeni,,2.144,CF,20231231,20180101,20200101,4556,100,0,2.522,0,,Construction of the UWW sewage collection system to be treated in Glodeni UWWTP ROWP_67522_01,0.378,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_68324,Ocnita,,0,,20261231,20180101,20200101,4663,100,0,2.522,0,,Extension of the UWW sewage collection system - pumping stations for connection to the Targoviste Sud UWWTP ROWP_65342_02,2.522,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_65413,Doicesti,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0,,20211231,20080101,20091231,4941,100,0,1.074,0,,Extension of the UWW sewage collection system to be treated in Doicesti UWWTP ROWP_65413_01 and improvement of wastewater collecting rate,1.074,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_67256,Darmanesti,,0.737,EARDF,20211231,20180101,20200101,5185,100,0,1.376,0,,Extension of the UWW sewage collection system to be treated in Darmanesti (sat Marginenii de Sus) UWWTP ROWP_67256_01,0.639,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_104387,Niculesti,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,2.227,"EARDF, CF",20231231,20080101,20090101,5351,100,0,3.381,0,,Phase I and II: Extension of the UWW sewage collection system to be treated in Niculesti UWWTP ROWP_104387_01 and improvement of wastewater collecting rate,1.154,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_179640,Vulcana Pandele,,2.357,CF,20231231,20170101,20190101,5534,100,0,2.773,0,,Extension of the UWW sewage collection system to be treated in ROWP Compania de Apa Dambovita - suc Targoviste (SUD) ROWP_65342_02,0.416,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_66731,Comisani,costs spent before 2016; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0,,20211231,20101231,20110101,5821,100,0,1.85,0,,Phase I and II: Extension of the UWW sewage collection system to be treated in Comisani UWWTP ROWP_66731_01 and improvement of wastewater collecting rate,1.85,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_62681,Pecineaga,,1.4276384,CF,20231231,20151231,20161231,2936,100,,1.784548,0,,"New sewerage network - 15,523 km; Waste water discharge pipes - 7,957 km; New waste water pumping stations - 3 pcs. It will connect to the wastewater treatment plant ROWP RAJA Mangalia",0.3569096,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_62547,Ostrov,,0,,20231231,20151231,20161231,2930,100,,0.761333,0,,"In this agglomeration, the population is being connected to the sewerage system.",0.761333,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_61265,Ciobanu,,3.0172144,CF,20231231,20151231,20161231,2907,100,,3.771518,0,,"New sewerage network - 29,247 km; New discharge pipes - 5,775 km; New waste water pumping stations - 4 pcs. It will connect to the wastewater treatment plant ROWP Harsova.",0.7543036,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_62299_01,Satu Nou,,4.9093136,CF,20231231,20151231,20161231,2879,100,,6.136642,0,,"New sewerage network - 11,354 km; New discharge pipelines - 4,694 km; New waste water pumping stations - 3 pcs; It will connect to the wastewater treatment plant ROWP Medgidia.",1.2273284,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_160886,Mihail Kogalniceanu,,0.965148,EARDF,20231231,20151231,20161231,2735,100,,0.965148,0,,Expansion of the sewerage network 7.3 km,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_62805,Rasova,,0,,20231231,20151231,20161231,2558,100,,0.68915042,0,,"Expansion of the sewerage network 9,455 km",0.68915042,National and local budget,"In the agglomeration there is a sewerage network that has not been put into operation, because the population does not connect.",NC
49199,RO07,ROAG_62324,Saligny,,2.5844,CF,20231231,20151231,20161231,2472,100,,2.5844,0,,"Construction of sewerage system = 18,377 km. It will connect to the wastewater treatment plant ROWP Cernavoda.",0,,Absence of collection and IAS,NC
49199,RO07,ROAG_77910,Balesti,,1.1764,ERDF,20241231,20170101,20190101,5455,100,0,1.384,0,,Extention of the collecting system with  8.72 km pipelines,0.2076,"National budget, Local budget (municipality)",Absence of collecting rate of the urban waste waters,NC
49199,RO07,ROAG_69900,Craiova,,34.776124,CF,20231231,20170101,20190101,332101,100,0,40.913087,0,,"Extension of the collecting system with 139,861 Km; reabilitation of the collecting system with 25,951 km; new pumping stations in West and East Craiova; extension of the collectin system in Carcea (Pelendava, Metro), Malu Mare (Selgros)",6.13696305,"National budget, Local budget (municipality)",Discharge of untreated urban waste water directly in the collecting system; excess of storm overflows in the collecting system,NC
49199,RO07,ROAG_114523,Sighisoara,,2.095,CF,20221231,20151231,20161231,32569,98,0,2.095,0,,"Extension of the sewage system (9,14 km), pumping station for waste water(3 buc)",0,,collection rate (% l.e.) lower than the rates of compliance,NC
49199,RO07,ROAG_60730,Tuzla,,2.242792,CF,20231231,20111231,20121231,6566,100,,2.80349,0,,"Rehabilitation of sewerage network - 2,268 km; Sewerage network extension - 3,632 km; Rehabilitation of waste water pumping stations - 1 piece; rehabilitation of the waste water discharge pipe for the domestic wastewater - 0,647 km. Connected to ROWP RAJA Eforie Sud.",0.560698,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_63269,Agigea,,2.18404,CF,20231231,20111231,20121231,6486,100,,2.73005,0,,"Rehabilitation of sewerage network - 0,911 km; Extension of sewerage network - 10,576 km; Rehabilitation of waste water pumping stations - 1 piece; New water pumping stations - 4 pcs; New waste water discharge pipe - 1,087 km. Connected to ROWP RAJA Eforie Sud.",0.54601,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_61327,Cobadin,,0,,20231231,20121231,20131231,6448,100,,1.9774,0,,"In this agglomeration, the population is being connected to the sewerage system.",1.9774,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_161188,Sarichioi,,0,,20231231,20151231,20161231,5856,100,,3.020132,0,,"Extension of sewerage network -15,417 km. New waste water discharge pipe - 0,945 km.New water pumping stations - 3 pcs",3.020132,National and local budget,"In the agglomeration there is a sewerage network that has not been put into operation, because the population does not connect.",NC
49199,RO07,ROAG_61522,Corbu,,0.9685512,CF,20231231,20151231,20161231,5689,100,,1.210689,0,,"Extension of sewerage network - 6,746 km; discharge pipes - 1,838 km; Sewage pumping stations - 4 pcs; SCADA - CANAL local dispatcher - 1 pc. It will connect to the wastewater treatment plant ROWPI SC Rompetrol Rafinare SA.",0.2421378,National and local budget,"In the agglomeration there is a sewerage network that has not been put into operation, because the population does not connect.",NC
49199,RO07,ROAG_62404,Negru Voda,,2.280896,CF,20231231,20141231,20151231,5535,100,,2.85112,0,,"Rehabilitation of sewerage network - 0,293 km; SCADA - CANAL local dispatcher - 1 pc.",0.570224,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_60605,23 August,,4.7865128,CF,20231231,20151231,20161231,5483,100,,5.983141,0,,"New sewerage network - 21,679 km; New discharge pipes - 7,045 km; New waste water pumping stations - 1 pc. It will connect to the wastewater treatment plant ROWP RAJA Mangalia.",1.1966282,National and local budget,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance. insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_78016,Dragutesti,,1.073993,ERDF,20241231,20170101,20190101,3478,100,0,1.263522,0,,Extention of the collecting system with  14.72 km,0.189529,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water; insufficient infrastructure for the collection of urban waste water; inappropriate capacity of the treatment plant,NC
49199,RO07,ROAG_78141,Motru,,9.146734,CF,20231231,20140101,20200101,19654,100,0,10.760863,0,,"Rehabilitation of the collecting system of  17,557  km pipelines; Extention of the collecting system with  30.04  km pipelines",1.614129,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water; insufficient infrastructure for the collection of urban waste water; inappropriate capacity of the treatment plant,NC
49199,RO07,ROAG_78258,Novaci,,5.719275,ERDF,20241231,20170101,20190101,3065,100,0,6.728559,0,,Rehabilitation of the collecting system with 8.588  km pipelines; Extention of the collecting system with 20.103 km pipelines,1.009284,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water; insufficient infrastructure for the collection of urban waste water,NC
49199,RO07,ROAG_78329,Tg-Carbunesti,,4.187547,ERDF,20241231,20170101,20190101,5163,100,0,4.926526,0,,"Extention of the collecting system with 12,586 km pipelines; rehabilitation of the collectig system of 6,812",0.738979,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water,NC
49199,RO07,ROAG_78454,Ticleni,,4.70144,ERDF,20241231,20170101,20190101,4794,100,0,5.531106,0,,Extention of the collecting system with  20.389  km pipelines,0.829666,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water,NC
49199,RO07,ROAG_78604,Aninoasa,,1.862047,ERDF,20241231,20170101,20190101,2719,100,0,2.190644,0,,Extention of the collecting system with  8.500 km; 3 pumping stations,0.328597,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_78711,Baia de Fier,,6.238093,ERDF,20241231,20170101,20190101,4304,100,0,7.338933,0,,Construction of a new sewage treatment 29.22 km,1.10084,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_79004,Balteni,,3.63478,ERDF,20241231,20170101,20190101,7714,100,0,4.276212,0,,Extention of the collecting system with  31.361  km pipelines,0.641432,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_79308,Bumbesti-Jiu,,0.796621,ERDF,20241231,20170101,20200101,8194,100,0,0.936621,0,,"Extention of the collecting system with  3,8 km pipelines",0.14,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water,NC
49199,RO07,ROAG_80506,Hurezani,,0.765164,ERDF,20241231,20170101,20200101,2011,100,0,0.900194,0,,Construction of a new sewage treatment works 12.232 km; 3 pumping stations,0.13503,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water,NC
49199,RO07,ROAG_80846,Matasari,,6.529713,ERDF,20241231,20170101,20190101,7000,100,0,7.682016,0,,Extention of the collecting system with  30  km pipelines ; Rehabilitation of the collecting system 7.1 km; sewage connections 4.8 km,1.152303,"National budget, Local budget (municipality)",Low collecting rate of the urban waste water,NC
49199,RO07,ROAG_82779_01,"Covrigi (Covrigi, Ohaba Jiu, Valea, Murgilesti)",,5.092474,ERDF,20241231,20170101,20190101,2848,100,0,6.249969,0,,"Construction of a new sewage treatment works 27,840 km",1.157495,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_82831,Vladimir,,6.461338,ERDF,20241231,20170101,20190101,3481,100,0,7.929969,0,,Construction of a new sewage treatment works 31 km,1.468631,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_82895,Rovinari,,3.409123,ERDF,20231231,20140101,20180101,12635,100,0,4.184,0,,"Rehabilitation of the collecting system of  11,30  km pipelines; Extention of the collecting system with  8.636  km pipelines;  sewage connections 3,936  km",0.774877,"National budget, Local budget (municipality)",Absence of WWTP,NC
49199,RO07,ROAG_81139,Closani,,2.412849,ERDF,20241231,20170101,20190101,2200,100,0,2.838646,0,,Construction of a new sewage treatment works 10 km;  sewage connections 1.6 km,0.425797,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_86990,Petrosani,,11.328207,CF,20161231,20100101,20151231,117273,100,0,13.327303,0,,Extension of the collecting system 3.3 km; Rehabilitation of the collecting system 41 km.,1.999096,"National budget, Local budget (municipality)",Compliant,C
49199,RO07,ROAG_87139,Uricani,,2.201305,CF,20241231,20170101,20190101,9414,100,0,2.589771,0,,Extension of the collecting system with 0.4 km. Rehabilitation of the collecting system 6.4 km,0.388466,"National budget, Local budget (municipality)",Compliant,C
49199,RO07,ROAG_81184,Pestisani,,4.764674,CF,20241231,20170101,20190101,2947,100,0,5.605499,0,,Construction of a new sewage treatment works 23.466 km,0.840825,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_82635,Garbovu,,3.959999,CF,20241231,20170101,20190101,2696,100,0,4.658823,0,,Construction of a new sewage treatment works 17.92 km,0.698824,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_79077,Balacesti,,3.434,ERDF,20241231,20170101,20190101,2020,100,0,4.04,0,,Construction of a new sewage treatment works 20.20 km,0.606,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_70520,Afumati,,5.12,ERDF,20241231,20170101,20190101,2591,100,0,6.284092,0,,Construction of a new sewage treatment works (24 Km pipelines),1.164092,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_70566,Almaj,,4.603169,ERDF,20241231,20170101,20190101,2104,100,0,5.140769,0,,Construction of a new sewage treatment works (22 Km pipelines),0.5376,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_70726,Apele Vii,,2.182,ERDF,20241231,20170101,20190101,2286,100,0,2.678996,0,,Construction of a new sewage treatment works (10.5 Km pipelines),0.496996,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_109924,"Baia de Arama, Brebina",,1.179375,ERDF,20241231,20170101,20190101,2666,100,0,1.3875,0,,"Extension of the collecting system with 8,53  km pipelines",0.208125,"National budget, Local budget (municipality)",Low collecting rate of waste waters,NC
49199,RO07,ROAG_70316,Bailesti,,0,,20231231,20170101,20190101,19167,100,0,2.739,0,,Rehabilitation of the collecting system by renewal of 15 Km pipelines;,2.739,"National budget, Local budget (municipality)",Excess of storm overflows in the collecting system,NC
49199,RO07,ROAG_70959,Barca+Goicea,,3.475266,CF,20241231,20170101,20190101,6351,100,0,4.088549,0,,"Construction of a new sewage treatment works (25,72 Km pipelines)",0.613283,"National budget, Local budget (municipality)",Low collecting rate of waste waters,NC
49199,RO07,ROAG_70878,Bechet,,1.16249,CF,20241231,20170101,20190101,3912,100,0,1.441987,0,,"Extension of the collecting system with 6,822 Km pipelines and pumping stations",0.279497,"National budget, Local budget (municipality)",Low collecting rate of waste waters,NC
49199,RO07,ROAG_70897,Bistret,,0,,20241231,20170101,20190101,3493,100,0,3.295569,0,,Construction of a new sewage treatment works (12 Km pipelines),3.295569,"National budget, Local budget (municipality)",Low collecting rate of waste waters,NC
49199,RO07,ROAG_69964,Bucovat,,2.367666,CF,20241231,20170101,20190101,4497,100,0,2.785489,0,,"Construction of a new sewage treatment works (6,100 Km pipelines) and pumping stations",0.41782335,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_1801,Ocna Mures,,6.102,CF,20201231,20121231,20131231,10810,98,0,6.102,0,,Rehabilitation of the sevage system in Unirea; construction of sewage system in Razboieni Cetate; Pumping station for waste water in Razboieni Cetate,0,,collection rate (% l.e.) lower than the rates of compliance,NC
49199,RO07,ROAG_1883,"Sebes,Petresti",,0,,20201231,20121231,20131231,25987,98,0,1.105,0,,Rehabilitation of the sevage system in Sebes; Modernisation of the pumping station for waste water in Sebes,1.105,Local buget,collection rate (% l.e.) lower than the rates of compliance,NC
49199,RO07,ROAG_1945,Zlatna,,0,,20181231,20121231,20131231,8439,98,0,4.4782,0,,Construction of the sewage system,4.4782,National and local budgets,Lack of sewage network,NC
49199,RO07,ROAG_2149,Albac,,0,,20181231,20121231,20131231,2186,98,0,1.11428,0,,Construction of the sewage system,1.11428,National and local budgets,collection rate (% l.e.) lower than the rates of compliance,NC
49199,RO07,ROAG_2924,Baia de Aries,,5.582,CF,20201231,20121231,20131231,2438,98,0,5.582,0,,Rehabilitation of the sevage system in Baia de Aries; Pumping station for waste water in Baia de Aries,0,,low level of connection to the sewage system,NC
49199,RO07,ROAG_2997,Berghin,,0,,20181231,20121231,20131231,2215,98,0,2.8452,0,,Construction of the sewage system,2.8452,National and local budgets,low level of connection to the sewage system,NC
49199,RO07,ROAG_3048,Bistra,,0,,20181231,20121231,20131231,4440,98,0,3.699855,0,,Construction of the sewage system,3.699855,National and local budgets,Lack of sewage network,NC
49199,RO07,ROAG_3976,Craciunelu de Sus,,0,,20201231,20121231,20131231,4304,98,0,4.5538,0,,Construction of the sewage system,4.5538,,Lack of sewage network,NC
49199,RO07,ROAG_4375,Galda de Jos,,1.50416,SAPARD,20181231,20121231,20131231,3131,58,40,1.50416,0,,Construction of the sewage system,0,,Lack of sewage network,NC
49199,RO07,ROAG_5112,Jidvei,,0,,20181231,20121231,20131231,5258,98,0,4.8963,0,,Construction of the sewage system,4.8963,National and local budgets,Lack of sewage network,NC
49199,RO07,ROAG_151353,Zvoristea,,1.17,EARDF,20271231,20170101,20191231,3684,98,2,1.76,,,Extension of the collecting system;,0.59,OF,Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_42183,Vama Buzaului,,0,,20211231,20170101,20191009,2081,100,0,5.144915,0,,Construction  of the UWW sewage collection system - pumping stations for connection to the Intorsura Buzaului UWWTP ROWP_63580_01,5.144915,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_63633,Barcani,costs spent before 2016 and future costs for 2017-2027  for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0,,20211231,20170101,20190101,3945,100,0,2.495,0,,Construction  of the UWW sewage collection system - pumping stations for connection to the Intorsura Buzaului UWWTP ROWP_63580_01,2.495,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_63688,Sita Buzaului,,0,,20230302,20170101,20180302,4492,100,0,1.304,0,,Extension of the UWW sewage collection system to be treated to the Sita Buzaului UWWTP ROWP_63688_01 and improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Sita Buzaului UWWTP ROWP_63688_01,1.304,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_63580,Intorsura Buzaului,,3.692,CF,20231231,20110101,20130601,9618,100,0,5.33,0,,Extension of the UWW sewage collection system to be treated in Intorsura Buzaului UWWTP - ROWP_63580_01,1.638,"National budget, Local budget",Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_44113,Surdila Gaiseanca,,0,,20261231,20180101,20200101,1972,100,0,2.064,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Faurei UWWTP ROWP_42753_01,2.064,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_44462,Visani,,0,,20261231,20180101,20200101,1985,100,0,1.955,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Faurei UWWTP ROWP_42753_01,1.955,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_42968,Ciocile,,0,,20261231,20180101,20200101,2053,100,0,2.346,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Bertesti UWWTP (Bertesti-agglomeration below 2000 p.e),2.346,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_43073_01,Tataru,,0,,20261231,20180101,20200101,2114,100,0,2.856,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Bertesti UWWTP (Bertesti-agglomeration below 2000 p.e),2.856,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_44505_01,Lanurile,,0,,20261231,20180101,20200101,2284,100,0,3.187,0,,Construction  of the wastewater sewage collection system - pumping stations for connection to the Insuratei UWWTP UWWTP ROWP_43411_01,3.187,"National budget, Local budget",Absence of collection and IAS,NC
49199,RO07,ROAG_149389,M-rea  Humorului,,0.96,CF,20231231,20100101,20110101,2567,100,0,1.37,,,Extension of the collecting system;,0.41,OF,Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_23458,M-rea Casin,,2.24,CF,20271231,20120101,20130101,5965,100,0,2.24,,,Extension of the collecting system;,,,low level of waste waters collection,NC
49199,RO07,ROAG_23653,Negri,,,,20271231,20160101,20170101,2904,100,0,1.05,,,Extension of the collecting system;,1.05,"National budget, local budget",Low collecting rate of the urban wastewater,NC
