ReportNetEnvelopeFileId,flatpComments,flatpEUFund,flatpEUFundName,flatpExpCapacity,flatpExpecDateCompletion,flatpExpecDatePerformance,flatpExpecDateStart,flatpExpecDateStartWork,flatpExpecTreatment,flatpExpLoad,flatpExpLoadTruck,flatpInv,flatpLoan,flatpLoanName,flatpMeasures,flatpOtherFund,flatpOtherFundName,flatpReasons,flatpStatus,flarepCode,uwwCode,uwwName
49075,,,,2000,20231101,20241101,20220101,20221101,2,1600,,1.725,,,Collettamento a nuovo impianto da realizzare,,,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000309,COL_Monte San Giusto_n. 8
49075,,,,2000,20231101,20241101,20220101,20221101,2,1600,,1.725,,,Collettamento a nuovo impianto da realizzare,,,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000311,COL_Monte San Giusto_n. 10
49075,,,,16000,20231101,20241101,20180718,20180808,2,3000,,1.42,,,Collettamento ad impianto esistente,0.97349977,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000310,COL_Monte San Giusto_n. 9
49075,,,,16000,20231101,20241101,20180718,20180808,2,3000,,1.42,,,Collettamento ad impianto esistente,0.97349977,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000317,COL_Monte San Giusto_n. 16
49075,,,,16000,20231101,20241101,20180718,20180808,2,3000,,1.42,,,Collettamento ad impianto esistente,0.97349977,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000318,COL_Monte San Giusto_n. 17
49075,,,,16000,20231101,20241101,20180718,20180808,2,3000,,1.42,,,Collettamento ad impianto esistente,0.97349977,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000320,COL_Monte San Giusto_n. 19
49075,,,,16000,20231101,20241101,20180718,20180808,2,3000,,1.42,,,Collettamento ad impianto esistente,0.97349977,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000322,COL_Monte San Giusto_n. 21
49075,,,,16000,20210701,20220701,20160731,20210101,2,3000,,0.75,,,Collettamento ad impianto esistente,0.7047283,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000312,COL_Monte San Giusto_n. 11
49075,,,,9100,20210701,20220701,20160731,20210101,2,2500,,0.75,,,Collettamento ad impianto esistente,0.7047283,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000313,COL_Monte San Giusto_n. 12
49075,,,,9100,20210701,20220701,20160731,20210101,2,2500,,0.75,,,Collettamento ad impianto esistente,0.7047283,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000314,COL_Monte San Giusto_n. 13
49075,,,,9100,20210701,20220701,20160731,20210101,2,2500,,0.75,,,Collettamento ad impianto esistente,0.7047283,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000315,COL_Monte San Giusto_n. 14
49075,,,,9100,20210701,20220701,20200731,20210101,2,2500,,0.75,,,Collettamento ad impianto esistente,0.7047283,FSC 2000_2006,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000316,COL_Monte San Giusto_n. 15
49075,,,,3000,20211231,20221231,20201231,20210601,2,2500,,0.37,,,potenziamento ed adeguamento impianto esistente,,,efficentamento depuratore,NC,IT007,IT11000000000324,Mattatoio_SRN_DEP
49075,,,,16000,20211231,20221231,20201231,20210601,2,300,,1,,,Collettamento ad impianto esistente,,,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11Q170000002,COL_ FONDOVALLE FIASTRA
49075,,,,16000,20211231,20221231,20201231,20210601,2,300,,1,,,Collettamento ad impianto esistente,,,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000329,COL_SARNANO_N_2
49075,"L'importo è relativo al finanziamento sia del nuovo depuratore di Dolianova che di quello di Monastir, per i quali è previsto un progetto unico.",,,15730,20210715,20220715,20200430,20200801,3NPm,12491,,7.994707,,,"Dismissione dell'impianto esistente e realizzazione di un unico impianto centralizzato di Monastir a servizio degli agglomerati di Ussana, Monastir e Donori.",,,Cattivo funzionamento,NC,IT007,IT20000000000124,Ussana - Loc. Su Pardu
49075,,,,14052,20201130,20211130,20200229,20200630,3Nm,10865,,1.584632,,,Adeguamento funzionale e potenziamento dell'impianto esistente a servizio degli agglomerati di Lanuuesei e Ilbono.,,,Cattivo funzionamento,NC,IT007,IT20000000000097,Lanusei-Ilbono
49075,,,,3500,20231231,20241230,20210131,20221101,3Nm,3236,,3,,,Si prevede il rifacimento completo dell'impianto di depurazione esistente a servizio dell'agglomerato di Mandas.,,,Obsolescenza. L'impianto presenta rilevanti criticità funzionali e dimensionali.,NC,IT007,IT20000000000114,Mandas - Loc. Borta
49075,"L'importo è relativo al finanziamento per la realizzazione dell'intero sistema di collettamento a servizio degli agglomerati di Maracalagonis, Sinnai e Settimo San Pietro verso il depuratore di Cagliari - Is Arenas, per il quale è previsto un progetto e, dunque, un finanziamento unico.",,,557000,20230131,20240131,20200930,20220801,3NPm,547522,,6.695304,,,"Dismissione dell'impianto esistente e collettamento dei reflui degli agglomerati di Maracalagonis, Sattimo San Pietro e Sinnai verso l'impianto centralizzato di Cagliari Is Arenas",,,Obsolescenza,NC,IT007,IT20000000000132,Maracalagonis - Loc. S. Stefano
49075,"L'importo è relativo al finanziamento per la realizzazione dell'intero sistema di collettamento a servizio degli agglomerati di Maracalagonis, Sinnai e Settomo San Pietro verso il depuratore di Cagliari - Is Arenas, per il quale è previsto un progetto e, dunque, un finanziamento unico.",,,557000,20230131,20240131,20200930,20220802,3NPm,547522,,6.695304,,,"Dismissione dell'impianto esistente e collettamento dei reflui degli agglomerati di Maracalagonis, Sattimo San Pietro e Sinnai verso l'impianto centralizzato di Cagliari Is Arenas",,,Obsolescenza,NC,IT007,IT20000000000133,Settimo San Pietro - Loc. Is Carropus
49075,"Lavori bloccati per opposizione territoriali allo scarico con condotta sottomarina, proposta sperimentazione riutilizzo ambientale (nota Regione Puglia prot. n. 1975 del 06.04.16.)
Nella colonna ""flatpExpecDateStart"" è stata indicata la  ""Data approvazione progetto esecutivo"". 
Nella colonna ""flatpInv"" è stato indicato l'importo post gara e post perizia di variante.",,,78852,20290630,20300630,20190101,20220101,3m,78852,,13.016857,,,Realizzazione di un nuovo impianto di trattamento a servizio di tutto l'agglomerato e dismissione del vecchio impianto obsoleto di Manduria,,,La mancata conformità è conseguenza della assoluta indeguatezza strutturale del vecchio impianto di depurazione attualmente ancora in esercizio. Con finanziamento a valere su fondi del Commissario delegato per l'Emergenza Socio Economico Ambientale in Puglia è in corso l'intervento per la realizzazione del nuovo impianto a servizio degli abitati di Sava e Manduria.,NC,IT007,IT160000000105,MANDURIA
49075,"Nella colonna ""flatpExpecDateStart"" è stata indicata la  ""Data approvazione progetto esecutivo"".
Nella colonna ""flatpInv"" è stato indicato l'importo post gara
L'esecuzione dei lavori ha subito dei ritardi per condizioni meteo avverse e per la risoluzione di una problematica connessa alla costruzione del digestore che ha comportato la redazione di una perizia di variante.",,,89724,20190530,20200530,20150909,20160511,3m,89724,,2.63648526,,,Lavori di potenziamento linea acque e linea fanghi,,,La mancata conformità è conseguenza del sottodimensionamento strutturale dell'impianto attualmente in esercizio avente una potenzialità nominale di 77.000 AE. Nell’ambito dell’Accordo di Programma Quadro "Idrico - Depurazione" - Fondo di Sviluppo e Coesione 2007-2013 - con importi a valere sulla Delibera CIPE n.87/2012 è stato finanziato l’intervento di “Potenziamento dell’impianto a servizio dell’agglomerato di Manfredonia"  - Importo di quadro economico di progetto € 3.300.000. I lavori sono stati avviati a maggio 2016 ed ultimati a maggio 2019.,NC,IT007,IT160000000028,MANFREDONIA
49075,L'importo è relativo al finanziamento del nuovo depuratore centralizzato di Meana Sardo ed alla realtiva dismissione dei due depuratori esistenti di Meana Sardo Flumini e Meana Sardo Sa Scocca.,,,2887,20230131,20240131,20201215,20211201,3Nm,2587,,1.925,,,Dismissione dell'impianto esistente e realizzazione di un unico impianto centralizzato a servizio dell'intero agglomerato di Meana Sardo,,,Obsolescenza,NC,IT007,IT20000000000007,Meana Sardo - Loc. Sa Scocca
49075,,,,30000,20211231,20221231,20181231,20191231,3Nm,150,,0.792,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0389,SCARICO_ANGHIARI_CAPOLUOGO_10_TA19
49075,,,,35000,20191231,20201230,20090101,20140101,3Nm,29,,3.2,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0249,VIA_GIRASOLI_TIRRENIA
49075,,,,120000,20211231,20221231,20050101,20170101,3Nm,32,,23.38,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT1119,VIA_TOMMASO_ALVA_EDISON_2
49075,"Nella colonna ""flatpExpecDateStart"" è stata indicata la  ""Data approvazione progetto esecutivo"".
Nella colonna ""flatpInv"" è stato indicato l'importo post-gara.",,,83295,20181214,20191214,20160518,20161006,3NPm,83295,,5.56,,,Lavori di potenziamento linea acque e linea fanghi,,,La mancata conformità è conseguenza del sottodimensionamento strutturale dell'impianto attualmente in esercizio avente una potenzialità nominale di 56.355 AE insufficiente a garantire il trattamento del carico prodotto dall'utenza attuale e previsionale. Nell’ambito dell’Accordo di Programma Quadro "Idrico - Depurazione" - Fondo di Sviluppo e Coesione 2007-2013 - con importi a valere sulla Delibera CIPE n.62/2011 è stato finanziato l’intervento di “Potenziamento dell’impianto a servizio dell’agglomerato di Cerignola"  - Importo di quadro economico di progetto € 7.820.000. I lavori  sono stati avviati a ottobre 2016 ed ultimati a in data 14.12.2018.,NC,IT007,IT160000000016,CERIGNOLA
49075,"Nella colonna ""flatpExpecDateStart"" è stata indicata la  ""Data approvazione progetto esecutivo"". 
Nella colonna ""flatpInv"" è stato indicato l'importo post gara.",,,17996,20180216,20190216,20160330,20160421,3Nm,23389,,1.578,,,Lavori di potenziamento linea acque e linea fanghi,,,"La mancata conformità è conseguenza del sottodimensionamento strutturale dell'impianto attualmente in esercizio avente una potenzialità nominale di 17.996 AE, insufficiente a garantire il trattamento  rispetto al carico generato indicato nel Piano di Tutela delle Acque. L'intervento, il cui importo di QE rideterminato è pari a € 1.578.822,65, è interamente finanziato nell’ambito dell’Accordo di Programma Quadro ""Idrico - Depurazione"" - Fondo di Sviluppo e Coesione 2007-2013 - Delibera CIPE n.62/2011. I lavori  di potenziamento sono stati avviati ad aprile  2016 ed ultimati a febbraio 2018.",NC,IT007,IT160000000152,GALATONE
49075,Lavori di adeguamento P8019 ultimati in data 19/04/2017 (nuove stazioni entrate in esercizio solo dopo collaudo statico del 14/07/2017) e collaudati in data 23/02/2018. A lavori collaudati e avvio delle opere sono stati successivamente eseguiti interventi sulla stazione di ossidazione per risolvere criticità puntualmente comunicate alle autorità. Possiamo ritenere tale criticità inziata con l'avvio di gestione sperimentale del 23/03/2018 e non ancora conclusa nonostante lavori e forniture inziati dal 16/08/2018.,,,27013,20181231,20191231,20180223,20180816,3m,27013,,0,,,Lavori di ripristino funzionale del comparto biologico,,,Ad inizio 2018 sono stati ultimati i lavori di potenziamento dell'impianto. Successivamente al collaudo e all'avvio delle opere sono stati eseguiti interventi sulla stazione di ossidazione per risolvere criticità emerse e comunicate alle autorità.,NC,IT007,IT160000000026,LUCERA_A_LOCALITA_MACELLO
49075,,,,35000,20191231,20201230,20090101,20140101,3Nm,78,,3.2,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0250,VIA_PISORNO_TIRRENIA
49075,,,,15000,20211231,20221231,20111231,20120101,3Nm,268,,9.82,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0656,SCARICO_MONTALCINO_SP_14_SUD_KM_36+750
49075,L'importo è relativo al finanziamento del nuovo depuratore unico centralizzato a servizio dell'agglomerato di Mores e la relativa dismissione del vecchio depuratore in loc. Arzolas.,,,6800,20210710,20220710,20200430,20200910,3Nm,6574,,1.505574,,,"Dismissione dell'impianto esistente e convogliamento dei reflui verso l'impianto centralizzato di Mores - Loc. Vallombrosa (non ancora entrato in esercizio), che sarà a servizio dell'intero agglomerato di Mores.",,,Obsolescenza,NC,IT007,IT20000000000031,Mores – Loc. Arzolas
49075,L'importo è relativo al finanziamento del nuovo depuratore unico centralizzato a servizio dell'agglomerato di Mores e la relativa dismissione del vecchio depuratore in loc. Arzolas.,,,6800,20210710,20220710,20200430,20200910,3Nm,6574,,1.505574,,,Manutenzione straordinaria della rete fognaria del Comune di Mores e completamento del collettamento dell'agglomerato al nuovo depuratore di Mores - Loc. Vallombrosa,,,NOTCON,NC,IT007,IT20Q13000000000,Mores - NORD EST
49075,,,,77500,20221015,20231015,20200930,20220415,3NPm,73194,,2,,,Dismissione dell'impianto esistente e convogliamento dei reflui verso l'impianto centralizzato di Alghero - Loc. San Marco (uwwCode=IT20000000000007),,,Obsolescenza,NC,IT007,IT20000000000115,Olmedo - Loc. Sos Labidazzos (Perdas de Fogu)
49075,,,,24762,20200630,20210630,20170706,20181106,3Nm,13242,,4.033102,,,Potenziamento dell'impianto esistente di Orosei - Loc. S'Auchettu e miglioramento funzionale del processo di trattamento.,,,Obsolescenza,C,IT007,IT20000000000085,Orosei - Loc. S'Auchettu
49075,,,,6700,20200731,20210731,20180803,20190530,3NPm,4480,,0.3,,,Adeguamento funzionale e ampliamento del depuratore comunale esistente a servizio dell'agglomerato di Pattada.,,,Obsolescenza,NC,IT007,IT20000000000022,Pattada
49075,"L'importo è relativo al finanziamento sia per la realizzazione del sistema di collettamento dei reflui prodotti dall'agglomerato di Platamona verso il depuratore esistente di Sorso-Sennori, sia per l'aumento della capacità depurativa di quest'ultimo, per far fronte a tali maggiori apporti.",,,54500,20220630,20230630,20201120,20210801,3NPm,38884,,10.159901,,,Dismissione di tutti gli impianti esistenti a servizio dell'agglomerato di Platamona e collettamento dei relativi reflui verso l'impianto di depurazione centralizzato di Sorso - Sennori - Impianto Consortile Pedrugnano (uwwCode=IT20000000000019) per il quale è inoltre previsto il contestuale aumento della capacità depurativa.,,,Impianto da dismettere ai sensi della pianificazione regionale,NC,IT007,IT20000000000013,Platamona - Camping Golfo dell’Asinara
49075,,,,30000,20211231,20221231,20181231,20191231,3Nm,80,,0.792,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0390,SCARICO_ANGHIARI_CAPOLUOGO_2_TA17
49075,,,,30000,20211231,20221231,20181231,20191231,3Nm,50,,0.792,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0393,SCARICO_ANGHIARI_CAPOLUOGO_6_TA16
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000410,RSFG017096F301_LUMEZZANE_150
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000411,RSFG017096F401_LUMEZZANE_152
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000412,RSFG017096F501_LUMEZZANE_153
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000413,RSFG017096F601_LUMEZZANE_156
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000414,RSFG017096F701_LUMEZZANE_157
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000415,RSFG017096F801_LUMEZZANE_158
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000416,RSFG017096F901_LUMEZZANE_159
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000417,RSFG017096G101_LUMEZZANE_160
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000418,RSFG017096G201_LUMEZZANE_161
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000419,RSFG017096G301_LUMEZZANE_162
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000420,RSFG017096G401_LUMEZZANE_163
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000421,RSFG017096G501_LUMEZZANE_164
49075,,,,85000,20300930,20301231,20180122,20220930,3NPm,83541,,0.2616,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000422,RSFG017096G601_LUMEZZANE_165
49075,"Agglomerato in procedura d'infrazione 2014/2059. In Attesa DPCM ex art.4 septies c.4  del D.L.n.32 del 18.04.2019, conv.con L.55/2019.L'importo previsto troverà copertura finanziaria non appena l'intervento passerà al commissario unico per la depurazione.",,,6000,20221231,20231230,20160630,20190101,3m,4646,,2,,,Adegumento dell'impianto di depurazione,,,"Sebbene l'impianto raggiunga la conformità con l'attuale carico, necessita di adeguamento per il trattamento dell'intero carico dell'agglomerato.",C,IT007,IT19CT00G0022DE001,IMPIANTO_C_DA_ROCCARO
49075,Agglomerato in procedura d'infrazione 2014/2059- Realizzazione dell'iInterverto a cura del Commissario Unico per la Depurazione -Copertura Finanziaria Delibera CIPE 60/2012,,,85000,20221231,20231230,20160630,20190101,3m,81575,,3.54,,,completamento depuratore consortile di Mascali,,,Il Depuratore comunale non è funzionante,NC,IT007,IT19CT00G1001DE001,IMPIANTO_CONSORTILE_DI_MASCALI
49075,"Agglomerato in procedura d'infrazione 2014/2059. In Attesa DPCM ex art.4 septies c.4  del D.L.n.32 del 18.04.2019, conv.con L.55/2019. Il progeto complessivo di un importo di 3,95 M€ prevede sia un intervento che interessa l'impianto fognario sia un intervento che interessa l'impianto di depurazione. L'importo previsto troverà copertura finanziaria non appena l'intervento passerà al commissario unico per la depurazione.",,,3000,20221231,20231230,20160630,20190101,3m,2596,,1.65,,,Adeguamento impianto di depurazione,,,"Il carico non è collettato in fognatura, realizzata soltanto in parte, e il depuratore non è funzionante",NC,IT007,IT19CT00G0028DE001,IMPIANTO_C_DA_SALICE
49075,"Agglomerato in procedura d'infrazione 2014/2059. In Attesa DPCM ex art.4 septies c.4  del D.L.n.32 del 18.04.2019, conv.con L.55/2019.L'importo previsto troverà copertura finanziaria non appena l'intervento passerà al commissario unico per la depurazione.",,,10000,20221231,20231230,20160630,20190101,3m,7511,,1.5,,,Intervento di ripristino della funzionalità del depuratore,,,Il Depuratore comunale non è funzionante,NC,IT007,IT19CT00G0029DE001,IMPIANTO_C_DA_MUSCULARA
49075,"Agglomerato in procedura d'infrazione 2014/2059. In Attesa DPCM ex art.4 septies c.4  del D.L.n.32 del 18.04.2019, conv.con L.55/2019.L'importo previsto troverà copertura finanziaria non appena l'intervento passerà al commissario unico per la depurazione.",,,8000,20221231,20231230,20160630,20190101,3m,5595,,1.63,,,Lavori di adeguamento dell'impianto di depurazione,,,Il trattamento dei reflui all'ID non raggiunge la conformità,NC,IT007,IT19CT00G0030DE001,IMPIANTO_C_DA_MULINELLO
49075,"Agglomerato in procedura d'infrazione 2014/2059- Realizzazione dell'iInterverto a cura del Commissario Unico per la Depurazione -Copertura Finanziaria Delibera CIPE 60/2012  intervento del costo complessivo di € 204,97 (id + rete)",,,200000,20221231,20231230,20160630,20190101,3m,200000,,30.75,,,Adeguamento impianto di depurazione,,,Trattamento non adeguato,NC,IT007,IT19CT00G0031DE001,IMPIANTO_CONSORTILE_DI_MISTERBIANCO
49075,"Agglomerato in procedura d'infrazione 2014/2059. In Attesa DPCM ex art.4 septies c.4  del D.L.n.32 del 18.04.2019, conv.con L.55/2019.L'importo previsto troverà copertura finanziaria non appena l'intervento passerà al commissario unico per la depurazione.",,,10000,20221231,20231230,20160630,20190101,3NP,9900,,2.95,,,Lavori di adeguamento dell'impianto di depurazione,,,Il trattamento dei reflui all'ID non raggiunge pienamente la conformità,NC,IT007,IT19CT00G0032DE001,IMPIANTO_C_DA_ARDIZZONE
49075,,,,10000,20220301,20230301,20210601,20210901,2,7666,,0.225,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000184,RSFG0171490101_PONTEVICO_GUAZZA_4
49075,,,,3000,20191231,20201230,20181001,20181203,3Nm,2838,,0.2946,,,Collettamento della rete NOTCON al depuratore in costruzione,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000062,RSFG0171490201_PONTEVICO_INCASSANO_5
49075,,,,10000,20220301,20230301,20210601,20210901,2,7666,,0.225,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000185,RSFG0171490301_PONTEVICO_TORCHIERA_3
49075,,,,6000,20231231,20241230,20210201,20230101,2,3712,,0.4666,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q11000000587,RSFG0171520101_PRALBOINO_2
49075,,,,6000,20231231,20241230,20210201,20230101,2,3712,,0.4666,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q11000000588,RSFG0171520201_PRALBOINO_3
49075,,,,13000,20251231,20261231,20191231,20210630,3Nm,6898,,0.2853,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q11000000609,RSFG0171604401_REMEDELLO_23_UNITARIA
49075,,,,4635,20191031,20201030,20181231,20190901,3N,4635,,0.0854,,,Collettamento della rete NOTCON al depuratore in ampliamento,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000244,RSFG01815901_TORRE_D_ISOLA_AREA_INDUSTRIALE
49075,,,,62000,20191231,20201230,20180201,20190101,3NPm,35131,,0.1495,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000082,RSFG0190412401_DOVERA_X
49075,3other: microfiltrazione e UV,,,16000,20191231,20201231,20181026,20181211,3NPm,9000,,1.77778222,,,Realizzazione collettamento all'impianto consortile di Ripe,,MATTM - Riprogrammazione fondi FSC 2006/2013,Mancato collettamento ad impianto da realizzare,NC,IT007,IT11000000000113,COL_OSTRA_3
49075,,,,15000,20220630,20230630,20180831,20210601,2,2900,,3.3,,,Collettamento ad impianto esistente,2.2,FSC 2014_2020,Scarico di acque reflue non trattate dall'impianto,NC,IT007,IT11000000000263,COL_Mogliano_n. 5
49075,"Nella colonna ""flatpExpecDateStart"" è stata indicata la  ""Data approvazione progetto esecutivo"".
Nella colonna ""flatpInv"" è stato indicato l'importo da progetto definitvo.",,,15541,20230313,20240313,20220607,20220617,3Nm,15541,,2.545,,,Lavori di adeguamento funzionale,,,"La mancata conformità è conseguenza della inadeguatezza strutturale dell'impianto attualmente in esercizio. Nell'ambito dell''Accordo di Programma Quadro ""Idrico - Depurazione"" - Fondo di Sviluppo e Coesione 2007-2013, è stato finanziato l'intervento di adeguamento dell'impianto.",NC,IT007,IT160000000030,MATTINATA
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000162,RSFG0171221301_OFFLAGA_V_DON_BOSCO_O17M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000163,RSFG0171221401_OFFLAGA_SP_33_O16M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000164,RSFG0171221501_OFFLAGA_SP_33_O14M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000165,RSFG0171221601_OFFLAGA_SP_33_O19M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000166,RSFG0171223701_OFFLAGA_V_DON_DESIDERA_O5M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000167,RSFG0171223801_OFFLAGA_V_MARCONI_O12M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000168,RSFG0171223901_OFFLAGA_SP_33_O15M
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000169,RSFG0171224001_OFFLAGA_40
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000170,RSFG0171224101_OFFLAGA_41
49075,,,,4000,20221231,20231231,20180710,20191001,3Nm,2245,,0.2701,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q150000171,RSFG0171224201_OFFLAGA_42
49075,,,,70000,20190131,20200131,20171229,20181203,3NP,111693,,0.3,,,Collettamento della rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q13000000431,RSFG0171340301_PARATICO_3_6
49075,,,,12000,20230630,20240629,20180521,20181119,2,5940,,3.9618,,,Collettamento in costruzione per allacciare la rete NOTCON al depuratore,,,rete fognaria non collettata ad impianto di trattamento,NC,IT007,IT03Q170000175,RSFG0171380101_SAN_PAOLO_SCARPIZZOLO_30_E_38
